Id,Name,Description,RewardQuestId
"271","獵人之道","","0"
"272","上古神兵武器","","0"
"274","荒蕪武器秘典","","0"
"275","7.0世界任務","","0"
"277","進攻破碎海岸","","0"
"278","議會的挑戰","","0"
"279","艾莉珊德的反擊","","0"
"280","證明自我","","0"
"282","精靈糾葛","","0"
"283","觸發戰爭","","0"
"284","進軍蘇拉瑪爾","","0"
"285","封鎖","","0"
"286","失蹤的居民","","0"
"287","殘月","","0"
"288","意志決定力量","","0"
"289","戰寵馴獸師","","0"
"291","可疑的彈藥","","0"
"292","攻陷暗夜堡","","0"
"293","卡魯歐歸來","","0"
"294","重返卡拉贊","","0"
"295","泰坦級的創新","","0"
"296","魔化蟲威脅","","0"
"297","職業坐騎：法師","","0"
"302","職業坐騎：聖騎士","","0"
"303","職業坐騎：戰士","","0"
"304","玄鴉危機","","0"
"305","燃燒軍團襲擊 - 斯鐸海姆","","0"
"306","燃燒軍團襲擊 - 艾蘇納","","0"
"307","燃燒軍團襲擊 - 高嶺","","0"
"308","燃燒軍團襲擊 - 維爾薩拉","","0"
"309","軍團之殞戰役","","0"
"310","神御女王挑戰","","0"
"311","鬼母挑戰","","0"
"312","雙子挑戰","","0"
"313","賽倫挑戰","","0"
"314","勇士：阿卡贊札拉克","","0"
"315","職業坐騎：術士","","0"
"316","職業坐騎：武僧","","0"
"318","歡迎來到贊達拉","與贊達拉這個海嶼國度建立夥伴關係，我們就可以得到他們傳奇海軍的力量…並且在軍力上勝過聯盟。","0"
"319","挖掘","","0"
"320","納茲米爾，黑暗叢林","","0"
"334","預言與先知","","0"
"335","與死亡訂下的契約","","0"
"336","尋找伊利丹‧怒風","","0"
"338","贊庫爾議會","","0"
"339","重整泰爾亞諾","","0"
"340","癱瘓滅光號","","0"
"341","詹德維克統領","","0"
"342","月之守衛要塞","","0"
"343","顯著的發展","","0"
"344","審判角","","0"
"345","襲擊阿古斯","","0"
"346","前往阿古斯！","","0"
"347","國王之道","","0"
"348","聖光之母","","0"
"349","人民之中","","0"
"350","艾澤拉斯的警告","","0"
"351","職業坐騎：死亡騎士","","0"
"352","克羅米之死","","0"
"353","襲擊納斯拉薩斯","","0"
"354","爆炸快遞","","0"
"355","燃燒軍團越獄","","0"
"365","灰石林","","0"
"366","三傑聖物","","0"
"367","橫越宇宙","","0"
"368","麥克艾瑞的暗影","","0"
"369","入侵裂隙世界","","0"
"370","光鑄信標：城鎮中心","","0"
"371","阿古斯之心","","0"
"372","虛空之光熔爐","","0"
"373","拉斯塔瑞戰港","","0"
"374","蝙蝠羅亞","","0"
"375","往東吧，老托爾托","","0"
"376","杜洛塔測試","","0"
"377","部落的盟友：高嶺牛頭人","","0"
"381","落港村","","0"
"382","吊人角","","0"
"383","造箭師谷地","","0"
"384","崇峻高地","","0"
"386","灼熱峽谷","","0"
"390","阿拉希高地","","0"
"396","荒蕪之地","","0"
"398","詛咒之地","","0"
"402","燃燒平原","","0"
"403","荊棘谷海角","","0"
"406","東瘟疫之地","","0"
"409","希爾斯布萊德丘陵","","0"
"414","北荊棘谷","","0"
"418","西瘟疫之地","","0"
"421","西部荒野","","0"
"425","暮色森林","","0"
"426","悲傷沼澤","","0"
"432","銀松森林","","0"
"433","赤脊山","","0"
"434","辛特蘭","","0"
"440","回憶時刻","","0"
"441","洛克莫丹","","0"
"442","陷入危險的家族","","0"
"443","濕地","","0"
"444","鬼魂之地","","0"
"447","偉大的諾姆瑞根路跑","","0"
"448","地獄火半島","","0"
"463","贊格沼澤","","0"
"473","泰洛卡森林","","0"
"474","劍刃山脈","","0"
"486","納葛蘭","","0"
"488","虛空風暴","","0"
"493","影月谷","","0"
"500","艾薩拉","","0"
"504","血謎島","","0"
"506","希利蘇斯","","0"
"507","費伍德森林","","0"
"508","冬泉谷","","0"
"509","北貧瘠之地","","0"
"510","黑海岸","","0"
"511","塔納利斯","","0"
"512","安戈洛環形山","","0"
"514","梣谷，聯盟","","0"
"515","梣谷，全部","","0"
"516","梣谷，部落","","0"
"517","石爪山脈，聯盟","","0"
"518","石爪山脈，部落","","0"
"519","南貧瘠之地","","0"
"520","淒涼之地","","0"
"521","千針石林","","0"
"522","青蛙之王","","0"
"523","泰坦啟示","","0"
"524","讓鮮血食人妖濺血","","0"
"525","菲拉斯","","0"
"526","塵泥沼澤","","0"
"527","羅亞的征途","","0"
"528","凜風峽灣","","0"
"529","龍骨荒野","","0"
"530","北風凍原","","0"
"531","部落的盟友：夜裔精靈","","0"
"532","聯盟的盟友：虛無精靈","","0"
"533","聯盟的盟友：光鑄德萊尼","","0"
"534","休拉薩盆地","","0"
"535","風暴群山","","0"
"536","祖爾德拉克","","0"
"537","灰白之丘","","0"
"538","寒冰皇冠","","0"
"539","瓦許伊爾，凱波薩爾森林和閃光瀚洋","","0"
"541","瓦許伊爾，地獄深淵","","0"
"542","海加爾山","","0"
"543","地深之源，戰爭與砲艇","","0"
"544","地深之源，石之王座","","0"
"545","奧丹姆","","0"
"546","暮光高地","","0"
"547","翠玉林，坡東村","","0"
"548","翠玉林，水語儀式","","0"
"549","翠玉林，白棋和珠鰭村","","0"
"550","翠玉林，地獄吼之拳的信號煙火","","0"
"551","翠玉林，第一次接觸","","0"
"552","翠玉林，奇怪的枕邊人和葛魯山丘","","0"
"553","翠玉林，晨綻和天僧寺和蜜風村","","0"
"554","翠玉林、綠石採石場、十方雷殿和玉蛟寺","","0"
"555","四風峽，雷足牧地","","0"
"556","四風峽，泥杯宅邸","","0"
"557","四風峽，陳的傑作","","0"
"558","四風峽、風暴烈酒酒坊、隱居的宗師和奈辛瓦里狩旅團","","0"
"559","喀撒朗蠻荒","","0"
"560","崑萊峰","","0"
"561","螳螂荒原","","0"
"562","悚然荒野","","0"
"563","杜洛塔","","0"
"564","莫高雷","","0"
"565","提里斯法林地","","0"
"566","艾爾文森林","","0"
"567","丹莫洛","","0"
"568","泰達希爾","","0"
"569","永歌森林","","0"
"570","藍謎島","","0"
"571","失落群島","","0"
"572","吉爾尼斯","","0"
"573","漂流島","","0"
"574","部落的盟友","","0"
"575","聯盟的盟友","","0"
"576","希利蘇斯：世界創口","","0"
"577","遺忘海灣","","0"
"582","奪回布瑞納丹","","0"
"583","攻打沼澤","","0"
"584","大酋長的命令","","0"
"585","艾胥凡貿易公司","","0"
"586","落難者與間諜","","0"
"587","自由港","","0"
"588","戴林之門守衛者","","0"
"589","王國分裂","與庫爾提拉斯這個海島之國建立夥伴關係，我們就可以得到他們傳奇海軍的力量…並且在軍力上勝過部落。","0"
"590","內部敵蹤","","0"
"591","諾爾威頓莊園","","0"
"592","籠罩釣點的暗影","","0"
"593","破火者遠征","","0"
"594","贊達拉港","","0"
"595","謊言蛛網","","0"
"596","佐巴爾的靈魂","","0"
"597","亞羅姆之地","","0"
"598","寇連恩","","0"
"599","寇連恩上城區","","0"
"600","戈爾歐希","","0"
"601","獵鷹林","","0"
"602","緋紅森林","","0"
"603","黑暗之心","協助布萊恩‧銅鬚率領遠征隊深入納茲米爾的幽暗叢林，並尋找失蹤的康拉德上尉。記得留意鮮血食人妖的威脅。","52013"
"604","佐司瓦據點","貿易親王加里維克斯已接獲大型艾澤萊晶岩礦床位於佐司瓦的消息。你要負責護送他。","51987"
"605","靠不住的盟友","","0"
"606","沙漠中的危險","","0"
"607","戰衛的命運","","0"
"608","秘密之城","","0"
"609","三個守衛者","","0"
"610","衝進魔塔","","0"
"611","阿圖亞曼","","0"
"612","暴風城撤離","如果他們可以攻打幽暗城，我們當然也能攻擊暴風城。該把所有士兵集合起來了。","0"
"613","沃魯敦之沙","對我們的艦隊來說，沃魯敦的沙漠那邊有個非常理想的港口。不過我們必須先處理當地稱為塞斯拉克的兇殘蛇人。","52008"
"614","突入","雷克薩已經在斯陀頌恩谷地建立起一個前哨站，然而他的處境可說是四面楚歌。","51753"
"615","來自國王的任務","你無法獨力贏得這場戰爭。召集盟友，讓他們在你對抗部落的戰役中助上一臂之力。","0"
"616","讓庫爾提拉斯團結","在我們向部落發出挑戰之前，我們需要先強化和庫爾提拉斯之間的夥伴關係。","51918"
"617","讓贊達拉團結","在我們向聯盟發出挑戰之前，我們首先得強化和贊達拉之間的夥伴關係。","51916"
"618","來自大酋長的任務","你無法獨力贏得這場戰爭。召集盟友，讓他們在你對抗聯盟的戰役中助上一臂之力。","0"
"619","海嶼遠征","我們在海上發現了數量可觀的艾澤萊晶岩！弗林‧晴風船長能用他的愛船「荒土末日號」帶你前往那裡。","51904"
"620","海嶼遠征","我們在海上發現了數量可觀的艾澤萊晶岩！瑞卓昆船長能用他的愛船「帕骷之息」帶你前往該地。","51888"
"621","鑽地詭計","黑鐵矮人已經在祖達薩設立營地，位置就在距離贊達拉首都不遠處。他們已經發現艾澤萊晶岩，並且需要你協助佔領這個區域。","52003"
"622","我們的海盜生涯","暗影獵手泰巾在提拉加德海灣聯繫上一名叛變的海盜船員。這或許能幫助我們在庫爾提拉斯的心臟地帶站穩腳跟。","51975"
"623","庫爾提拉斯戰役","我們與贊達拉的合作進行的相當順利。然而，聯盟也與庫爾提拉斯人以及他們強大的軍隊建立起夥伴關係。我們絕不能允許這種事發生。","0"
"624","贊達拉戰役","我們與庫爾提拉斯的合作進行的相當順利。然而，部落也與贊達拉人以及他們強大的軍隊建立起夥伴關係。我們絕不能允許這種事發生。","0"
"625","第一場攻擊行動","加入納薩諾斯‧凋零者與莉莉安‧佛斯的行列，與他們一同深入提拉加德海灣的心臟地帶。","51601"
"626","元帥之墓","佐司瓦的墳場埋葬了許多庫爾提拉斯的殞落戰爭英雄。或許我們能好好利用他們的屍體…","51789"
"627","一名浪潮賢者之死","斯陀頌恩谷地的浪潮賢者在海上的力量令人嘆為觀止…這正是我們需要的力量。","52122"
"628","血染狂沙","我們的第一個部落重點目標是阿列薩爾‧日衛者，他是聖匣守護者的高階成員。解決他能讓部落明白，即使隔了汪洋大海，他們也躲不了聯盟的制裁。","52146"
"629","朝波拉勒斯出擊","我們現在擁有把庫爾提拉斯軍隊從波拉勒斯主城引開的完美誘餌。這可以替我們爭取時間拿到我們的最終目標，深淵權杖。","53003"
"630","腐壞地坑","","0"
"631","Test Quest Line","","52262"
"632","追趕黑暗","我們的第二個部落重點目標是遊俠隊長艾瑞依爾，她是大酋長希瓦娜斯最信任的黑暗遊俠之一。","52219"
"633","黃金良機","分頭之後，珊蒂斯會找到血親王德萊芬，你則和博學者奧姆里克一起對付我們的第三個部落重點目標，貿易親王加里維克斯。","52261"
"634","渡船通行證","","0"
"635","羅德隆之戰","我們要把部落趕出幽暗城！今天，我們要奪回羅德隆！為了聯盟！","0"
"636","羅德隆之戰","聯盟正在朝幽暗城進軍！我們需要消滅他們的軍隊，阻止這場侵略。為了部落！","0"
"638","海上喋血","我們攔截了部落公文，得知血親王德萊芬目前正搭著部落艦艇前往無盡之海。我們有太多好人死在德萊芬的手上，讓他付出代價的時候到了。","52496"
"734","殞落的酋長","","0"
"735","亡者的正義","","0"
"736","海底世界","某位有名的庫爾提拉斯海軍將領長眠在無盡之海的海底。我們去找他的屍體。","52978"
"737","朝祖達薩出擊","部落大受打擊了。我們在贊達拉的重點刺殺行動讓他們驚惶失措，全無反抗之力。現在正是直搗贊達拉帝國核心的好時機。","52790"
"738","古弗德的戰爭","","0"
"739","崩解危機","","0"
"740","亡淘村任務","","0"
"741","Test Questline","","0"
"742","庫爾提拉斯","","0"
"743","艾澤拉斯之心","麥格尼擁有天賦，因此也為我們帶來了壞消息。艾澤拉斯快要死了。","51211"
"744","仇恨循環","","0"
"745","庫爾提拉斯之光","","0"
"746","激流堡之役","部落在威脅激流堡的堡壘。在羅德隆備戰！","53198"
"747","激流堡之役","聯盟防線的部隊人手不足，簡直就是把激流堡堡壘拱手讓人。在羅德隆備戰！","53212"
"748","8.0 Professions - Gathering - Herbalism - Kul Tiras - Akunda's Bite - SCS","","0"
"749","8.0 Professions - Gathering - Herbalism - Zandalar - Akunda's Bite - SCS","","0"
"750","8.0 Professions - Gathering - Herbalism - Kul Tiras - Anchor Weed  - SCS","","0"
"751","8.0 Professions - Gathering - Herbalism - Zandalar - Anchor Weed  - SCS","","0"
"752","8.0 Professions - Gathering - Herbalism - Kul Tiras - Riverbud - SCS","","0"
"753","8.0 Professions - Gathering - Herbalism - Kul Tiras - Sea Stalk - SCS","","0"
"754","8.0 Professions - Gathering - Herbalism - Kul Tiras - Siren's Pollen - SCS","","0"
"755","8.0 Professions - Gathering - Herbalism - Kul Tiras - Star Moss - SCS","","0"
"756","8.0 Professions - Gathering - Herbalism - Kul Tiras - Winter's Kiss - SCS","","0"
"757","8.0 Professions - Gathering - Herbalism - Zandalar - Riverbud - SCS","","0"
"758","8.0 Professions - Gathering - Herbalism - Zandalar - Sea Stalk - SCS","","0"
"759","8.0 Professions - Gathering - Herbalism - Zandalar - Siren's Pollen - SCS","","0"
"760","8.0 Professions - Gathering - Herbalism - Zandalar - Star Moss - SCS","","0"
"761","8.0 Professions - Gathering - Herbalism - Zandalar - Winter's Kiss - SCS","","0"
"762","8.0 Professions - Gathering - Mining - Zandalar - Monelite Deposit - SCS","","0"
"763","8.0 Professions - Gathering - Mining - Zandalar - Monelite Seam - SCS","","0"
"764","8.0 Professions - Gathering - Mining - Zandalar - Platinum Deposit - SCS","","0"
"765","8.0 Professions - Gathering - Mining - Zandalar - Storm Silver Deposit - SCS","","0"
"766","8.0 Professions - Gathering - Mining - Zandalar - Storm Silver Seam - SCS","","0"
"767","8.0 Professions - Gathering - Mining - Kul Tiras - Monelite Deposit - SCS","","0"
"768","8.0 Professions - Gathering - Mining - Kul Tiras - Monelite Seam - SCS","","0"
"769","8.0 Professions - Gathering - Mining - Kul Tiras - Platinum Deposit - SCS","","0"
"770","8.0 Professions - Gathering - Mining - Kul Tiras - Storm Silver Deposit - SCS","","0"
"771","8.0 Professions - Gathering - Mining - Kul Tiras - Storm Silver Seam - SCS","","0"
"772","8.0 Professions - Gathering - Skinnin - Kul Tiras - Bone - SCS","","0"
"773","8.0 Professions - Gathering - Skinnin - Kul Tiras - Leather - SCS","","0"
"774","8.0 Professions - Gathering - Skinnin - Kul Tiras - Scale - SCS","","0"
"775","8.0 Professions - Gathering - Skinnin - Zandalar - Bone - SCS","","0"
"776","8.0 Professions - Gathering - Skinnin - Zandalar - Leather - SCS","","0"
"777","8.0 Professions - Gathering - Skinnin - Zandalar - Scale - SCS","","0"
"779","永恆的贊達拉","","0"
"780","部落的盟友：瑪格哈獸人","","0"
"781","聯盟盟友：黑鐵矮人","","0"
"782","征服獎勵","","0"
"787","職業坐騎：惡魔獵人","","0"
"788","職業坐騎：薩滿","","0"
"789","職業坐騎：牧師","","0"
"790","職業坐騎：德魯伊","","0"
"791","職業坐騎：獵人","","0"
"792","職業坐騎：盜賊","","0"
"793","贊達拉區域選擇","","0"
"794","防守戴林堡","","0"
"795","血門","","0"
"796","部落的盟友：狐狸人","","0"
"797","無盡黑夜","","0"
"802","失落的榮耀","在羅德隆之戰結束後，探查薩魯法爾的下場。","0"
"803","黑暗之中的聲音","","0"
"804","矮人傳承護甲","","0"
"805","暗影獵手","","0"
"810","猴子來襲","聯盟得到了地精工程師以及一隻威猛猩猩的力量，準備進攻贊達拉。","54206"
"811","血精靈傳承護甲","","0"
"815","積分獎勵坐騎","","0"
"838","諾爾威頓衝突戰","聯盟與庫爾提拉斯人將艾澤萊晶岩武器藏在諾爾威頓莊園，偷走這些武器，我們就能占到上風。","53981"
"839","加里維克斯與G.M.O.D的大冒險","加里維克斯需要協助，使用他的致命機甲「G.M.O.D.」來對抗聯盟。","54094"
"841","贊達拉之怒","聯盟開始攻擊贊達拉了！他們從納茲米爾入侵，軍隊在神秘的濃霧掩護之下行動。","54282"
"842","分歧之路","神王拉斯塔哈已死，贊達拉艦隊遭到重創。如何讓部落從失敗中重振聲勢，希瓦娜斯‧風行者女士似乎有所盤算。","54165"
"843","小心那海洋之女","珍娜‧普勞德摩爾女士接任庫爾提拉斯的海軍總帥，她必須保護自己家園不受部落侵擾。","53887"
"845","戰爭迷霧","庫爾提拉斯艦隊準備進攻祖達薩。為了拿下這次勝利，聯盟必須在納茲米爾擾亂敵陣，吸引部落及贊達拉的注意。","54485"
"847","勝利的代價","聯盟擊潰贊達拉艦隊，還殺死了神王拉斯塔哈，但他們也付出了相當大的代價。","54183"
"848","托達戈爾大脫逃","希瓦娜斯‧風行者派人將普莉希拉‧艾胥凡劫出托達戈爾。她認為艾胥凡的情報對計畫非常重要，除此之外，還必須取得其他資源。","54179"
"849","盜竊寶庫","部落偷走了深淵權杖。那是能摧毀庫爾提拉斯艦隊的強大古物。聯盟必須先取回權杖，才有任何希望成功攻打祖達薩。","54510"
"851","風暴邪淵","","0"
"858","地精傳承護甲","","0"
"860","牛頭人傳承護甲","","0"
"862","絕不孤身狩獵","","0"
"863","Francesco Test Quest Line","","0"
"868","工具：超U質扳手","","0"
"870","8.1.5 War Campaign - Horde - Chapter 01 - TSH","","0"
"873","忠誠度測試","貝恩‧血蹄決定不讓德瑞克‧普勞德摩爾淪為對付聯盟的武器，因此請你幫忙救出德瑞克。","54999"
"880","代言者的決心","","0"
"881","邪惡的後果","希瓦娜斯在戰牙堡召集各方部落領袖，在她抵達之前，你必須確保周邊安全無虞。","55051"
"884","黑暗遊俠的紀念物","","0"
"886","艾薩拉的陷阱","","0"
"887","8.1.5珠寶設計 - 聯盟","","0"
"888","8.1.5珠寶設計 - 部落","","0"
"889","8.1.5珠寶設計 - 海濤聖壇","","0"
"890","8.1.5珠寶設計 - 黃昏聖壇","","0"
"892","8.1.5珠寶設計 - 沙塵聖壇","","0"
"893","8.1.5珠寶設計 - 自然聖壇","","0"
"894","8.1.5珠寶設計 - 風雨聖壇","","0"
"895","8.1.5珠寶設計 - 黎明聖壇","","0"
"896","8.1.5鍛造 - 聯盟","","0"
"897","8.1.5鍛造 - 部落","","0"
"898","8.1.5鍛造 - 聯盟/部落","","0"
"899","8.1.5鍊金術 - 聯盟","","0"
"900","8.1.5鍊金術 - 部落","","0"
"901","8.1.5銘文學 - 聯盟","","0"
"902","8.1.5銘文學 - 部落","","0"
"903","8.1.5銘文學 - 聯盟/部落","","0"
"904","8.1.5裁縫 - 聯盟","","0"
"905","8.1.5裁縫 - 部落","","0"
"906","8.1.5裁縫 - 聯盟/部落","","0"
"907","8.1.5 Leatherworking - Alliance","","0"
"908","8.1.5 Leatherworking - Horde","","0"
"909","8.1.5 Enchanting - Alliance","","0"
"910","8.1.5 Enchanting - Horde","","0"
"911","8.1.5 Enchanting - Alliance/Horde","","0"
"912","夢的原料","","0"
"916","聯盟的盟友：庫爾提拉斯人","","0"
"919","部落的盟友：贊達拉人","","0"
"920","8.2 Heart - HoA Progression - Level I","","0"
"921","哥哥的守護者","當珍娜‧普勞德摩爾女士正在為艾胥凡女士這樁事件收尾的時候，意外收到一封來自貝恩‧血蹄的信件。","55045"
"922","風暴集結","部落方在斯陀頌恩谷地的活動日漸頻繁，這代表要發生大事了。聯盟派出諜報人員，意圖探查這個新威脅的全貌。","55090"
"923","強化艾澤拉斯之心","","0"
"924","機械岡釣魚記","","0"
"925","製作坐騎","","0"
"929","8.1.5 Leatherworking - Alliance - Classic Content","","0"
"930","8.1.5 Leatherworking - Alliance - Legion Content","","0"
"931","8.1.5 Leatherworking - Horde - Classic Content","","0"
"932","8.1.5 Leatherworking - Horde - Legion Content","","0"
"933","8.2 Heart - Blue Gem","","0"
"934","8.2 Heart - HoA Progression - Level II","","0"
"935","恐角龍訓練指南","","0"
"936","8.0 Scrapping (A)","","0"
"937","8.0 Scrapping (H)","","0"
"938","扭轉劣勢","","0"
"939","納沙塔爾的深淵","","0"
"940","遠征機械岡","","0"
"942","海中的秘密","","0"
"944","搏感情","","0"
"945","無翼的救贖","","0"
"947","緊追黑龍王子","","0"
"948","凱爾亞‧月落","","0"
"949","歡迎來到納沙塔爾","","0"
"950","起源熔爐","","0"
"951","暗處的盟友","","0"
"952","給所有人的升級","","0"
"953","鏽栓能量","","0"
"954","廢料場工程","","0"
"955","8.2 Professions - Tier Gear Spell Focus - (A)","","0"
"956","8.2 Professions - Tier Gear Spell Focus - (H)","","0"
"957","狼人傳承護甲","","0"
"958","在赤紅雙翼的暗影中","","0"
"959","快速充能實驗","","0"
"960","建造計畫","","0"
"961","藍天霹靂","","0"
"962","蜜露恩的造訪","","0"
"963","摩可希的造訪","","0"
"964","探險者協會的造訪","","0"
"965","B.O.O.M.的造訪","","0"
"966","洛薩克的狂騎兵前來造訪","","0"
"967","沃頓‧輪狂的造訪","","0"
"968","克羅米的造訪","","0"
"969","佩妮‧捶底的造訪","","0"
"970","驚懼船長狄米撒的造訪","","0"
"971","檔案管理員彼特拜的造訪","","0"
"972","阻止行刑","聽到貝恩‧血蹄即將被處決，安杜因‧烏瑞恩國王要求你加入一支隊伍潛入奧格瑪救他一命。","0"
"973","阻止行刑","聽到貝恩‧血蹄即將被處決，洛索瑪不顧大酋長的命令，要求你加入一支隊伍潛入奧格瑪救他一命。","0"
"974","托爾托的造訪","","0"
"976","8.2 Heart - HoA Progression - Level III","","0"
"977","8.3 Heart - HoA Progression - Level IV","","0"
"978","蜂迴路轉","","0"
"979","奧格索普來訪","","0"
"980","機械岡的紛爭","","0"
"981","杰佩托‧樂吱來訪","","0"
"983","納拉卡煞引擎","","0"
"984","時光行者精華","","0"
"992","魔古壓境","","0"
"997","哥布林傳承護甲","","0"
"1000","聯盟的盟友：機械地精","","0"
"1009","螳螂人的威脅","","0"
"1012","穿越黑暗","","0"
"1015","8.3 Pet Dungeon","","0"
"1016","亞基戰線","","0"
"1028","黑暗中的低語","","0"
"1029","神秘的阿瑪賽特","","0"
"1030","黑龍王子的回歸","","0"
"1031","8.3 Professions - Tier Gear Spell Focus - (A)","","0"
"1032","8.3 Professions - Tier Gear Spell Focus - (H)","","0"
"1035","死亡之力的茁壯","","0"
"39","立足蠻荒之地","","0"
"33","建立前哨站","","0"
"32","撒塔斯之戰","","0"
"31","奧齊頓的陰影","","0"
"28","對抗戰歌","","0"
"30","元素王座","","0"
"36","泰勒上將的要塞","","0"
"54","支援你的要塞","","0"
"56","在巨人之地","","0"
"59","暗影之道","","0"
"84","血之谷氏族","","0"
"85","血之谷氏族","","0"
"69","鋼鐵大道","","0"
"71","要塞戰役","","0"
"99","要塞戰役","","0"
"100","要塞戰役","","0"
"101","要塞戰役","","0"
"102","要塞戰役","","0"
"103","要塞戰役","","0"
