Id,Name,ArtifactAppearanceSetId,DisplayIndex,UnlockPlayerConditionId,ItemAppearanceModifierId,UiSwatchColor,UiModelSaturation,UiModelOpacity,OverrideShapeshiftFormId,OverrideShapeshiftDisplayId,UiItemAppearanceId,UiAltItemAppearanceId,Flags,UiCameraId,UsablePlayerConditionId
"69","吞噬者之牙","21","3","37719","11","7359174","0.5","0.5","0","0","0","0","0","0","0"
"70","吞噬者之牙","21","4","37720","12","3857118","0.5","0.5","0","0","0","0","0","0","0"
"71","吞噬者之牙","22","1","37725","13","8708667","0.5","0.5","0","0","0","0","0","0","0"
"72","吞噬者之牙","22","2","37731","14","4647141","0.5","0.5","0","0","0","0","0","0","0"
"73","吞噬者之牙","22","3","37732","15","8009433","0.5","0.5","0","0","0","0","0","0","0"
"74","吞噬者之牙","22","4","37733","16","15199526","0.5","0.5","0","0","0","0","0","0","0"
"75","吞噬者之牙","23","3","37723","17","7266609","0.5","0.5","0","0","0","0","0","0","0"
"76","吞噬者之牙","23","2","37722","18","4287200","0.5","0.5","0","0","0","0","0","0","0"
"77","吞噬者之牙","23","1","37721","19","7749083","0.5","0.5","0","0","0","0","0","0","0"
"78","吞噬者之牙","23","4","37724","20","3989733","0.5","0.5","0","0","0","0","0","0","0"
"79","吞噬者之牙","24","3","37729","21","2152008","0.5","0.5","0","0","0","0","0","0","0"
"80","吞噬者之牙","24","2","37728","22","5577646","0.5","0.5","0","0","0","0","0","0","0"
"81","吞噬者之牙","24","1","37726","23","15277084","0.5","0.5","0","0","0","0","0","0","0"
"82","吞噬者之牙","24","4","37730","24","3117446","0.5","0.5","0","0","0","0","0","0","0"
"83","吞噬者之牙","25","2","52461","25","4780008","0.5","0.5","0","0","0","0","16","0","0"
"84","吞噬者之牙","25","1","44700","26","8037362","0.5","0.5","0","0","0","0","8","0","0"
"85","吞噬者之牙","25","3","52592","27","8207315","0.5","0.5","0","0","0","0","16","0","0"
"86","吞噬者之牙","25","4","52674","28","15332339","0.5","0.5","0","0","0","0","16","0","0"
"107","遭譴者之顎","32","1","88090","9","16723502","0.6","0.4","0","0","0","0","1","0","0"
"110","天啟","33","1","88091","9","3138349","0.5","0.5","0","0","0","0","1","62","0"
"111","墮落王子之刃","39","1","88085","9","3256556","0.7","0.4","0","0","0","0","1","62","0"
"112","天啟","33","2","37718","10","2941171","0.5","0.5","0","0","0","0","0","62","0"
"113","萊公之拳","40","1","88100","9","5682687","0.5","0.5","0","0","0","0","1","0","0"
"114","薩斯朵拉，風行者之遺","41","1","88110","9","4186327","0.5","0.5","0","0","0","0","1","0","0"
"115","弒君之刃","42","2","37718","9","7280536","0.5","0.5","0","0","0","0","0","0","0"
"116","薩拉達爾，海潮權杖","43","1","88099","9","-14700624","0.5","0.5","0","0","0","0","1","0","0"
"117","末日錘","44","1","88098","9","11190488","0.5","0.5","0","0","0","0","1","0","0"
"118","杜爾，那魯光杖","45","1","88104","9","2267886","0.5","0.5","0","0","0","0","1","0","0"
"119","薩拉塔斯，黑暗帝國之刃","46","1","88106","9","6004187","0.5","0.5","0","0","0","0","1","0","0"
"120","白銀之手","47","1","88093","9","16120349","0.5","0.5","0","0","0","0","1","0","0"
"121","厄索克之爪(紫)","48","1","37266","9","7878111","0.5","0.5","5","66686","0","0","3","0","38250"
"123","雪崙，迷霧之杖","50","1","88113","9","1493233","0.5","0.5","0","0","0","0","1","0","0"
"124","費羅米隆","51","1","88096","9","15950399","0.5","0.5","0","0","0","0","1","0","0"
"125","猛禽之爪，荒野神靈長矛","52","1","88112","9","15876397","0.5","0.5","0","0","0","0","1","0","0"
"126","亞魯涅斯，尊者之杖","53","1","88082","9","10432187","0.5","0.5","0","0","0","0","1","0","0"
"127","亞魯涅斯，尊者之杖","53","3","37719","10","16645629","0.5","0.5","0","0","0","0","0","0","0"
"128","亞魯涅斯，尊者之杖","53","4","37720","11","4711769","0.5","0.5","0","0","0","0","0","0","0"
"129","亞魯涅斯，尊者之杖","53","2","37718","12","4439023","0.5","0.5","0","0","0","0","0","0","0"
"130","亞魯涅斯，尊者之杖","54","2","37722","13","4439023","0.5","0.5","0","0","0","0","0","0","0"
"131","亞魯涅斯，尊者之杖","54","4","37724","14","3207005","0.5","0.5","0","0","0","0","0","0","0"
"132","亞魯涅斯，尊者之杖","54","1","37721","15","10564273","0.5","0.5","0","0","0","0","0","0","0"
"133","亞魯涅斯，尊者之杖","54","3","37723","16","16777215","0.5","0.5","0","0","0","0","0","0","0"
"134","亞魯涅斯，尊者之杖","55","1","37725","17","2320618","0.5","0.5","0","0","0","0","0","0","0"
"135","亞魯涅斯，尊者之杖","55","4","37733","18","3666734","0.5","0.5","0","0","0","0","0","0","0"
"136","亞魯涅斯，尊者之杖","55","2","37731","19","10692572","0.5","0.5","0","0","0","0","0","0","0"
"137","亞魯涅斯，尊者之杖","55","3","37732","20","16777215","0.5","0.5","0","0","0","0","0","0","0"
"138","亞魯涅斯，尊者之杖","56","2","37728","21","5143016","0.5","0.5","0","0","0","0","0","0","0"
"139","亞魯涅斯，尊者之杖","56","4","37730","22","5630030","0.5","0.5","0","0","0","0","0","0","0"
"140","亞魯涅斯，尊者之杖","56","3","37729","23","15767278","0.5","0.5","0","0","0","0","0","0","0"
"141","亞魯涅斯，尊者之杖","56","1","37726","24","11680943","0.5","0.5","0","0","0","0","0","0","0"
"142","亞魯涅斯，尊者之杖","57","4","52660","25","5143016","0.5","0.5","0","0","0","0","16","0","0"
"143","亞魯涅斯，尊者之杖","57","2","52495","26","11948839","0.5","0.5","0","0","0","0","16","0","0"
"144","亞魯涅斯，尊者之杖","57","1","44158","27","15267596","0.5","0.5","0","0","0","0","8","0","0"
"145","亞魯涅斯，尊者之杖","57","3","52627","28","6382171","0.5","0.5","0","0","0","0","16","0","0"
"146","大地守護者之鱗","20","4","37720","11","9056925","0.6","0.45","0","0","0","0","0","71","0"
"147","大地守護者之鱗","20","2","37718","10","6542710","0.5","0.4","0","0","0","0","0","71","0"
"148","大地守護者之鱗","20","3","37719","9","3635402","0.6","0.4","0","0","0","0","0","71","0"
"149","大地守護者之鱗","61","3","37723","13","2588395","0.5","0.5","0","0","0","0","0","71","0"
"150","大地守護者之鱗","61","2","37722","14","13153068","0.5","0.5","0","0","0","0","0","71","0"
"151","大地守護者之鱗","61","4","37724","15","12330987","0.5","0.5","0","0","0","0","0","71","0"
"152","大地守護者之鱗","61","1","37721","16","10822946","0.5","0.5","0","0","0","0","0","71","0"
"153","大地守護者之鱗","58","2","37728","17","5011930","0.5","0.35","0","0","0","0","0","71","0"
"154","大地守護者之鱗","58","1","37726","18","4577901","0.4","0.35","0","0","0","0","0","71","0"
"155","大地守護者之鱗","58","3","37729","19","10629571","0.5","0.35","0","0","0","0","0","71","0"
"156","大地守護者之鱗","58","4","37730","20","15410986","0.5","0.35","0","0","0","0","0","71","0"
"157","大地守護者之鱗","59","2","39784","21","4626147","0.3","0.6","0","0","0","0","0","71","0"
"158","大地守護者之鱗","59","3","39785","22","8975941","0.5","0.5","0","0","0","0","0","71","0"
"159","大地守護者之鱗","59","1","42304","23","15378707","0.5","0.5","0","0","0","0","0","71","0"
"160","大地守護者之鱗","59","4","39786","24","11216875","0.5","0.5","0","0","0","0","0","71","0"
"161","大地守護者之鱗","60","3","37732","25","2588395","0.5","0.5","0","0","0","0","0","71","0"
"162","大地守護者之鱗","60","2","37731","26","2616127","0.5","0.5","0","0","0","0","0","71","0"
"163","大地守護者之鱗","60","4","37733","27","8265410","0.5","0.5","0","0","0","0","0","71","0"
"164","大地守護者之鱗","60","1","37725","28","16314894","0.5","0.5","0","0","0","0","0","71","0"
"168","黯凜，艾洛岱巨杖","64","1","88097","9","2697697","0.5","0.5","0","0","0","0","1","0","0"
"169","黯凜，艾洛岱巨杖","64","2","37718","10","5099863","0.5","0.5","0","0","0","0","0","0","0"
"170","黯凜，艾洛岱巨杖","64","3","37719","11","10174674","0.5","0.5","0","0","0","0","0","0","0"
"171","黯凜，艾洛岱巨杖","64","4","37720","12","16711685","0.5","0.5","0","0","0","0","0","0","0"
"172","黯凜，艾洛岱巨杖","65","1","37721","13","3881451","0.5","0.5","0","0","0","0","0","0","0"
"173","黯凜，艾洛岱巨杖","65","2","37722","14","5099863","0.5","0.5","0","0","0","0","0","0","0"
"174","黯凜，艾洛岱巨杖","65","3","37723","15","10174674","0.5","0.5","0","0","0","0","0","0","0"
"175","黯凜，艾洛岱巨杖","65","4","37724","16","16711685","0.5","0.5","0","0","0","0","0","0","0"
"176","黯凜，艾洛岱巨杖","66","2","37728","17","2697697","0.5","0.5","0","0","0","0","0","0","0"
"177","黯凜，艾洛岱巨杖","66","1","37726","18","2487336","0.5","0.5","0","0","0","0","0","0","0"
"178","黯凜，艾洛岱巨杖","66","3","37729","19","10174674","0.5","0.5","0","0","0","0","0","0","0"
"179","黯凜，艾洛岱巨杖","66","4","37730","20","16711685","0.5","0.5","0","0","0","0","0","0","0"
"180","黯凜，艾洛岱巨杖","67","1","42283","21","14517529","0.5","0.5","0","0","0","0","0","0","0"
"181","黯凜，艾洛岱巨杖","67","2","39784","22","11999467","0.5","0.5","0","0","0","0","0","0","0"
"182","黯凜，艾洛岱巨杖","67","3","39785","23","11006016","0.5","0.5","0","0","0","0","0","0","0"
"183","黯凜，艾洛岱巨杖","67","4","39786","24","2663653","0.5","0.5","0","0","0","0","0","0","0"
"184","黯凜，艾洛岱巨杖","68","1","37725","25","2744738","0.5","0.5","0","0","0","0","0","0","0"
"185","黯凜，艾洛岱巨杖","68","2","37731","26","3187001","0.5","0.5","0","0","0","0","0","0","0"
"186","黯凜，艾洛岱巨杖","68","3","37732","27","10174674","0.5","0.5","0","0","0","0","0","0","0"
"187","黯凜，艾洛岱巨杖","68","4","37733","28","15584394","0.5","0.5","0","0","0","0","0","0","0"
"188","薩格拉斯權杖","49","1","88107","9","7614128","0.5","0.5","0","0","0","0","1","0","0"
"189","薩格拉斯權杖","49","2","37718","10","4870381","0.5","0.5","0","0","0","0","0","0","0"
"190","薩格拉斯權杖","49","3","37719","11","2745662","0.5","0.5","0","0","0","0","0","0","0"
"191","薩格拉斯權杖","49","4","37720","12","16711680","0.5","0.5","0","0","0","0","0","0","0"
"192","薩格拉斯權杖","69","3","37723","13","7614128","0.5","0.5","0","0","0","0","0","0","0"
"193","薩格拉斯權杖","69","2","37722","14","4870381","0.5","0.5","0","0","0","0","0","0","0"
"194","薩格拉斯權杖","69","1","37721","15","2745662","0.5","0.5","0","0","0","0","0","0","0"
"195","薩格拉斯權杖","69","4","37724","16","16711680","0.5","0.5","0","0","0","0","0","0","0"
"196","薩格拉斯權杖","70","3","37732","17","7614128","0.5","0.5","0","0","0","0","0","0","0"
"197","薩格拉斯權杖","70","2","37731","18","1172800","0.5","0.5","0","0","0","0","0","0","0"
"198","薩格拉斯權杖","70","1","37725","19","15725596","0.5","0.5","0","0","0","0","0","0","0"
"199","薩格拉斯權杖","70","4","37733","20","16711680","0.5","0.5","0","0","0","0","0","0","0"
"200","薩格拉斯權杖","71","1","37726","21","7614128","0.5","0.5","0","0","0","0","0","0","0"
"201","薩格拉斯權杖","71","2","37728","22","4870381","0.5","0.5","0","0","0","0","0","0","0"
"202","薩格拉斯權杖","71","3","37729","23","2745662","0.5","0.5","0","0","0","0","0","0","0"
"203","薩格拉斯權杖","71","4","37730","24","16711680","0.5","0.5","0","0","0","0","0","0","0"
"204","薩格拉斯權杖","72","4","39786","25","7614128","0.5","0.5","0","0","0","0","0","0","0"
"205","薩格拉斯權杖","72","2","39784","26","4907757","0.5","0.5","0","0","0","0","0","0","0"
"206","薩格拉斯權杖","72","3","39785","27","2745662","0.5","0.5","0","0","0","0","0","0","0"
"207","薩格拉斯權杖","72","1","42301","28","16711680","0.5","0.5","0","0","0","0","0","0","0"
"209","薩斯朵拉，風行者之遺","41","2","37718","10","7140935","0.5","0.5","0","0","0","0","0","0","0"
"210","薩斯朵拉，風行者之遺","41","3","37719","11","4496584","0.5","0.5","0","0","0","0","0","0","0"
"211","薩斯朵拉，風行者之遺","41","4","37720","12","13916219","0.5","0.5","0","0","0","0","0","0","0"
"212","薩斯朵拉，風行者之遺","73","2","37728","13","4964577","0.5","0.5","0","0","0","0","0","0","0"
"213","薩斯朵拉，風行者之遺","73","4","37730","14","14282300","0.5","0.5","0","0","0","0","0","0","0"
"214","薩斯朵拉，風行者之遺","73","3","37729","15","14631490","0.5","0.5","0","0","0","0","0","0","0"
"215","薩斯朵拉，風行者之遺","73","1","37726","16","7868432","0.5","0.5","0","0","0","0","0","0","0"
"216","薩斯朵拉，風行者之遺","74","4","37733","17","4251876","0.5","0.5","0","0","0","0","0","0","0"
"217","薩斯朵拉，風行者之遺","74","2","37731","18","9103712","0.5","0.5","0","0","0","0","0","0","0"
"218","薩斯朵拉，風行者之遺","74","3","37732","19","9189825","0.5","0.5","0","0","0","0","0","0","0"
"219","薩斯朵拉，風行者之遺","74","1","37725","20","14726704","0.5","0.5","0","0","0","0","0","0","0"
"220","薩斯朵拉，風行者之遺","75","4","37724","21","11641009","0.5","0.5","0","0","0","0","0","0","0"
"221","薩斯朵拉，風行者之遺","75","2","37722","22","4957916","0.5","0.5","0","0","0","0","0","0","0"
"222","薩斯朵拉，風行者之遺","75","3","37723","23","13382965","0.5","0.5","0","0","0","0","0","0","0"
"223","薩斯朵拉，風行者之遺","75","1","37721","24","-7579995","0.5","0.5","0","0","0","0","0","0","0"
"224","薩斯朵拉，風行者之遺","76","1","42278","25","2459070","0.5","0.5","0","0","0","0","0","0","0"
"225","薩斯朵拉，風行者之遺","76","2","39784","26","10483279","0.5","0.5","0","0","0","0","0","0","0"
"226","薩斯朵拉，風行者之遺","76","3","39785","27","15539999","0.5","0.5","0","0","0","0","0","0","0"
"227","薩斯朵拉，風行者之遺","76","4","39786","28","3204308","0.5","0.5","0","0","0","0","0","0","0"
"228","弒君之刃","42","1","88103","10","16711680","0.5","0.5","0","0","0","0","1","0","0"
"229","弒君之刃","42","3","37719","11","5368054","0.5","0.5","0","0","0","0","0","0","0"
"230","弒君之刃","42","4","37720","12","16776960","0.5","0.5","0","0","0","0","0","0","0"
"231","弒君之刃","77","3","37723","13","16107805","0.5","0.5","0","0","0","0","0","0","0"
"232","弒君之刃","77","2","37722","14","10433269","0.5","0.5","0","0","0","0","0","0","0"
"233","弒君之刃","78","2","37731","17","255","0.5","0.5","0","0","0","0","0","0","0"
"234","弒君之刃","79","2","37728","21","255","0.5","0.5","0","0","0","0","0","0","0"
"235","弒君之刃","77","1","37721","15","16711680","0.5","0.5","0","0","0","0","0","0","0"
"236","弒君之刃","77","4","37724","16","4320243","0.5","0.5","0","0","0","0","0","0","0"
"237","弒君之刃","78","1","37725","18","65280","0.5","0.5","0","0","0","0","0","0","0"
"238","弒君之刃","78","3","37732","19","16711680","0.5","0.5","0","0","0","0","0","0","0"
"239","弒君之刃","78","4","37733","20","4127224","0.5","0.5","0","0","0","0","0","0","0"
"240","弒君之刃","79","1","37726","22","16036875","0.5","0.5","0","0","0","0","0","0","0"
"241","弒君之刃","79","3","37729","23","4913390","0.5","0.5","0","0","0","0","0","0","0"
"242","弒君之刃","79","4","37730","24","16776960","0.5","0.5","0","0","0","0","0","0","0"
"244","伊露恩之鐮","81","1","88089","9","-12526923","0.5","0.5","0","0","0","0","1","61","0"
"245","薩拉塔斯，黑暗帝國之刃","46","2","37718","10","9778147","0.5","0.5","0","0","0","0","0","0","0"
"246","薩拉塔斯，黑暗帝國之刃","46","3","37719","11","4775111","0.5","0.5","0","0","0","0","0","0","0"
"247","薩拉塔斯，黑暗帝國之刃","46","4","37720","12","15463408","0.5","0.5","0","0","0","0","0","0","0"
"248","薩拉塔斯，黑暗帝國之刃","82","3","37723","13","-6183280","0.5","0.5","0","0","0","0","0","0","0"
"249","薩拉塔斯，黑暗帝國之刃","82","2","37722","14","7463221","0.5","0.5","0","0","0","0","0","0","0"
"250","薩拉塔斯，黑暗帝國之刃","82","1","37721","15","7023546","0.5","0.5","0","0","0","0","0","0","0"
"251","薩拉塔斯，黑暗帝國之刃","82","4","37724","16","3531476","0.5","0.5","0","0","0","0","0","0","0"
"252","薩拉塔斯，黑暗帝國之刃","83","4","37733","17","9518140","0.5","0.5","0","0","0","0","0","0","0"
"253","薩拉塔斯，黑暗帝國之刃","83","2","37731","18","2986533","0.5","0.5","0","0","0","0","0","0","0"
"254","薩拉塔斯，黑暗帝國之刃","83","3","37732","19","6960054","0.5","0.5","0","0","0","0","0","0","0"
"255","薩拉塔斯，黑暗帝國之刃","83","1","37725","20","15144984","0.5","0.5","0","0","0","0","0","0","0"
"256","薩拉塔斯，黑暗帝國之刃","84","2","37728","21","7262259","0.5","0.5","0","0","0","0","0","0","0"
"257","薩拉塔斯，黑暗帝國之刃","84","1","37726","22","8929508","0.5","0.5","0","0","0","0","0","0","0"
"258","薩拉塔斯，黑暗帝國之刃","84","3","37729","23","4382149","0.5","0.5","0","0","0","0","0","0","0"
"259","薩拉塔斯，黑暗帝國之刃","84","4","37730","24","16777215","0.5","0.5","0","0","0","0","0","0","0"
"260","薩拉塔斯，黑暗帝國之刃","85","2","52509","25","-5505025","0.5","0.5","0","0","0","0","16","0","0"
"261","薩拉塔斯，黑暗帝國之刃","85","1","44703","26","-12714089","0.5","0.5","0","0","0","0","8","0","0"
"262","薩拉塔斯，黑暗帝國之刃","85","3","52638","27","9450975","0.5","0.5","0","0","0","0","16","0","0"
"263","薩拉塔斯，黑暗帝國之刃","85","4","52671","28","14804548","0.5","0.5","0","0","0","0","16","0","0"
"264","厄索克之爪(棕)","48","2","37268","9","6233864","0.5","0.5","5","66693","0","0","3","0","34467"
"265","厄索克之爪(藍綠)","48","3","37269","9","4840150","0.5","0.5","5","66683","0","0","3","0","76831"
"266","厄索克之爪(酒紅)","48","4","37270","9","12137809","0.5","0.5","5","66685","0","0","3","0","76832"
"267","厄索克之爪(金)","48","5","37719","10","13541153","0.5","0.5","5","66687","0","0","0","0","0"
"268","厄索克之爪(白)","48","6","37718","11","14079702","0.5","0.5","5","66688","0","0","0","0","0"
"269","厄索克之爪(黑)","48","7","37720","12","1525299","0.5","0.5","5","66682","0","0","0","0","0"
"270","石爪(灰)","86","2","37722","14","5675392","0.5","0.5","5","66696","0","0","0","0","0"
"271","厄索爾的化身(藍)","87","2","37731","18","3064568","0.5","0.5","5","66704","0","0","0","0","0"
"272","臣服夢魘(藍綠)","88","1","37726","21","4646628","0.5","0.5","5","66719","0","0","0","0","0"
"273","林地守護者(藍)","89","2","39784","30","4948674","0.5","0.5","5","66720","0","0","0","0","0"
"274","石爪(藍)","86","1","37721","13","5992620","0.5","0.5","5","66697","0","0","0","0","0"
"275","石爪(綠)","86","3","37723","15","5029219","0.5","0.5","5","66698","0","0","0","0","0"
"276","石爪(桃紅)","86","4","37724","16","14042838","0.5","0.5","5","66699","0","0","0","0","0"
"277","厄索爾的化身(綠)","87","1","37725","17","7926557","0.5","0.5","5","66705","0","0","0","0","0"
"278","厄索爾的化身(紫)","87","3","37732","19","12071158","0.5","0.5","5","66706","0","0","0","0","0"
"279","厄索爾的化身(紅)","87","4","37733","20","16189962","0.5","0.5","5","66707","0","0","0","0","0"
"280","臣服夢魘(橘)","88","2","37728","22","16094250","0.5","0.5","5","66718","0","0","0","0","0"
"281","臣服夢魘(綠)","88","3","37729","23","4511604","0.5","0.5","5","66717","0","0","0","0","0"
"282","臣服夢魘(紅)","88","4","37730","24","15737376","0.5","0.5","5","66716","0","0","0","0","0"
"283","林地守護者(棕)","89","1","42274","29","8346917","0.5","0.5","5","66721","0","0","0","0","0"
"284","林地守護者(紅)","89","3","39785","31","14826299","0.5","0.5","5","66722","0","0","0","0","0"
"285","林地守護者(白)","89","4","39786","32","16777215","0.5","0.5","5","66723","0","0","0","0","0"
"287","亞夏曼之牙(黑)","91","5","37718","10","5052011","0.5","0.5","1","66775","0","0","0","0","0"
"288","泰坦之擊","116","1","88111","9","3176653","0.5","0.5","0","0","0","0","1","0","0"
"289","福山之杖，漫行者之伴","129","1","88115","9","1370755","0.7","0.55","0","0","0","0","1","0","0"
"290","蒼天之拳","138","1","88114","9","3977706","0.5","0.6","0","0","0","0","1","0","0"
"291","真理之盾","147","1","88092","9","-12849686","0.5","0.5","0","0","0","0","1","71","0"
"292","聖光之怒","152","1","88105","9","-8467201","0.5","0.5","0","0","0","0","1","0","0"
"294","烏薩萊許，逆風收割者","178","1","88108","9","16439925","0.4","0.65","0","0","0","0","1","0","0"
"295","斯托姆卡，破戰巨劍","188","1","88094","9","-15823458","0.5","0.5","0","0","0","0","1","0","0"
"296","華爾拉亞戰劍","193","1","88095","9","-16354","0.6","0.6","0","0","0","0","1","62","0"
"297","末日錘","44","2","37718","10","9511943","0.5","0.5","0","0","0","0","0","0","0"
"298","末日錘","170","1","37721","13","8052479","0.5","0.5","0","0","0","0","0","0","0"
"299","末日錘","172","1","37726","17","16745493","0.6","0.45","0","0","0","0","0","0","0"
