Id,FailureDescription,PlayerConditionId,OrderIndex,MapDifficultyId
"321","只有96級以上的玩家才能進入。","74353","0","2888"
"322","英雄難度只有100級以上的玩家才能進入。","27913","0","2889"
"323","挑戰難度不適用於這個地城。","21439","0","2890"
"324","只有92級以上的玩家才能進入。","74360","0","3007"
"325","只有100級以上並處於團隊中的玩家才能進入。","27806","0","2944"
"326","只有100級以上並處於團隊中的玩家才能進入。","27807","0","2945"
"327","只有100級以上並處於團隊中的玩家才能進入。","27810","0","2946"
"328","只有90級以上的玩家才能進入。","25031","0","3119"
"329","英雄難度只有100級以上的玩家才能進入。","27911","0","2956"
"330","挑戰難度不適用於這個地城。","21439","0","2957"
"331","只有110級以上的玩家才能進入。","34797","0","3288"
"332","只有110級以上並處於團隊中的玩家才能進入。","34797","1","3360"
"333","只有110級以上並處於團隊中的玩家才能進入。","34797","1","3361"
"334","只有110級以上並處於團隊中的玩家才能進入。","34797","1","3362"
"335","只有100級以上並處於團隊中的玩家才能進入。","27290","0","2951"
"336","只有100級以上並處於團隊中的玩家才能進入。","27291","0","2952"
"337","只有100級以上並處於團隊中的玩家才能進入。","27292","0","2953"
"338","挑戰難度不適用於這個地城。","21439","0","3136"
"339","","31245","0","3078"
"340","英雄難度只有100級以上的玩家才能進入。","27909","0","3103"
"341","挑戰難度不適用於這個地城。","21439","0","3104"
"342","挑戰難度不適用於這個地城。","21439","0","3109"
"343","挑戰難度不適用於這個地城。","21439","0","3110"
"344","只有98級以上的玩家才能進入。","38543","0","3235"
"345","只有110級以上的玩家才能進入英雄難度的奈薩里奧巢穴。","34797","0","3236"
"346","","74504","0","3237"
"347","只有100級以上並處於團隊中的玩家才能進入。","33719","0","3246"
"348","只有100級以上並處於團隊中的玩家才能進入。","33720","0","3247"
"349","只有100級以上並處於團隊中的玩家才能進入。","33721","0","3248"
"350","","32774","0","3250"
"351","只有100級以上的玩家才能進入。","18367","0","3257"
"352","只有98級以上的玩家才能進入。","38549","0","3264"
"353","只有100級以上的玩家才能進入。","27919","0","3079"
"354","只有110級以上的玩家才能進入挑戰難度的艾薩拉之眼。","74504","0","3313"
"355","只有110級以上的玩家才能進入。","34797","0","3289"
"356","只有110級以上的玩家才能進入英雄難度的英靈殿。","34797","0","3308"
"357","只有110級以上的玩家才能進入英雄難度的看守者鐵獄。","34797","0","3315"
"358","只有110級以上的玩家才能進入英雄難度的艾薩拉之眼。","34797","0","3312"
"359","只有110級以上的玩家才能進入。","34797","0","3316"
"360","只有110級以上的玩家才能進入英雄難度的玄鴉堡。","34797","0","3317"
"361","","74504","0","3318"
"362","只有110級並處於團隊中的玩家才能進入。","34797","1","3374"
"363","只有110級並處於團隊中的玩家才能進入。","34797","1","3375"
"364","只有110級並處於團隊中的玩家才能進入。","34797","2","3376"
"365","只有105級以上的玩家才能進入。","38546","0","3389"
"366","只有110級的玩家才能進入英雄難度的靈魂之喉。","34797","0","3382"
"367","只有110級以上的玩家才能進入英雄難度的紫羅蘭堡。","34797","0","3390"
"368","","30835","0","3386"
"369","","30835","0","3398"
"370","","30835","0","3399"
"371","","30835","0","3469"
"372","","30835","0","3470"
"373","","30835","0","3420"
"375","","30835","0","3422"
"376","","30835","0","3423"
"377","","30835","0","3424"
"378","","30835","0","3425"
"379","","30835","0","3427"
"380","","30835","0","3428"
"381","","30835","0","3429"
"382","","30835","0","3430"
"383","","30835","0","3431"
"384","","30835","0","3448"
"385","","30835","0","3449"
"386","","30835","0","3491"
"387","","30835","0","3505"
"388","","30835","0","3510"
"389","","29029","0","3432"
"390","","30835","0","3433"
"391","","30835","0","3434"
"392","","30835","0","3435"
"393","","30835","0","3490"
"394","","30835","0","3511"
"451","","30835","0","3522"
"452","","30835","0","3557"
"453","","4383","0","3559"
"454","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","754"
"456","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","50"
"457","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","131"
"458","暗夜堡尚未開放。","38631","0","3360"
"459","暗夜堡尚未開放。","38632","0","3361"
"460","傳奇難度暗夜堡尚未開放。","38634","0","3362"
"461","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","49"
"462","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","130"
"463","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","54"
"464","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","1","53"
"465","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","1","133"
"466","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","62"
"468","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","63"
"469","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","141"
"470","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","61"
"471","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","139"
"475","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","1","65"
"476","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","1","142"
"477","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","27"
"478","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","48"
"479","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","52"
"480","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","132"
"481","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","57"
"482","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","58"
"483","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","136"
"484","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","59"
"485","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","137"
"486","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","60"
"487","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","138"
"488","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","81"
"489","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","74"
"490","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","143"
"491","","30835","0","3569"
"492","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","76"
"493","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","97"
"494","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","152"
"495","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","114"
"496","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","96"
"497","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","151"
"498","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","104"
"499","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","156"
"500","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","100"
"501","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","95"
"502","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","150"
"503","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","75"
"504","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","77"
"505","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","146"
"506","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","91"
"507","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","148"
"508","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","98"
"509","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","125"
"510","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","162"
"511","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","745"
"513","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","747"
"514","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","749"
"515","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","481"
"516","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","482"
"517","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","800"
"519","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","746"
"520","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","748"
"521","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","345"
"522","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","816"
"523","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","1863"
"524","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","1864"
"525","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","2011"
"526","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","2012"
"527","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","2074"
"528","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","2075"
"529","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","1869"
"530","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","1870"
"531","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","1865"
"532","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","1866"
"533","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","1867"
"534","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","1868"
"535","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","2038"
"536","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","2046"
"537","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","2059"
"538","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","2799"
"539","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","2877"
"540","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","2878"
"541","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","1","2879"
"542","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","1690"
"543","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","343"
"544","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","344"
"545","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","773"
"546","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","774"
"547","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","347"
"548","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","348"
"549","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","823"
"550","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","824"
"555","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","809"
"556","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","810"
"557","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","831"
"558","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","832"
"559","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","813"
"560","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","814"
"561","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","1820"
"562","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","1875"
"563","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","1876"
"564","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","1924"
"565","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","1925"
"566","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","2556"
"567","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","1646"
"568","只有110級以上的玩家才能進入傳奇難度的英靈殿。","74505","0","3572"
"571","","40784","0","3571"
"573","","29029","0","3582"
"574","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","483"
"575","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","2512"
"576","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","2513"
"577","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","2514"
"578","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","2515"
"579","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","2519"
"580","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","2520"
"581","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","2121"
"582","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","2122"
"583","剛進行直升的角色無法進入懷舊地城與團隊副本。請等到明天再試。","40817","2","2689"
