Id,Text,Text1,LanguageId,ConditionId,EmotesId,Flags,ChatBubbleDurationMs,SoundEntriesId0,SoundEntriesId1,EmoteId0,EmoteId1,EmoteId2,EmoteDelay0,EmoteDelay1,EmoteDelay2
"44215","我們打了場悲劇性的敗仗。","","0","0","396","118","0","19526","0","0","0","0","0","0","0"
"44216","我們世界未來的任何希望都更加渺茫了。","","0","0","396","118","0","19527","0","0","0","0","0","0","0"
"44217","必須讓索爾知道今天發生的事情。","","0","0","396","118","0","19528","0","0","0","0","0","0","0"
"44218","他會引領我們接下來的步伐...","","0","0","396","118","0","19529","0","0","0","0","0","0","0"
"44219","伊魯納克!不!!","","0","0","1","118","0","21218","0","0","0","0","0","0","0"
"44220","呃啊啊啊...","","0","0","396","118","0","19530","0","0","0","0","0","0","0"
"44223","","你是人民真正的英雄，黎姆。不像其他的貴族。我們會讓他們付出代價。","0","0","0","71","0","0","19686","66","0","0","0","0","0"
"44225","那現在呢，薩滿?","","0","0","1","118","0","21319","0","0","0","0","0","0","0"
"44226","伊魯納克!你的後面!","","0","0","1","118","0","21320","0","0","0","0","0","0","0"
"50471","願聖光祝福我們祖先的靈魂，他們讓我的兒子能長眠於這片神聖的土地。","","0","0","1","71","0","19713","0","0","0","0","0","0","0"
"50472","就在這裡，他被屬於他的吉爾尼斯英雄和愛國者所圍繞。","","0","0","1","71","0","19714","0","0","0","0","0","0","0"
"50473","我們會回來的，黎姆，我發誓。","","0","0","66","71","0","19715","0","0","0","0","0","0","0"
"50477","吉爾尼斯會永遠記得你的勇氣，黎姆。","","0","0","66","71","0","19497","0","0","0","0","0","0","0"
"56129","很抱歉騙了你，但是我必須這麼做。","","0","0","0","71","0","28571","0","0","0","0","0","0","0"
"56130","幾千年來，我們從沒見過你們這一類人。","","0","13211","0","71","0","28572","0","0","0","0","0","0","0"
"56131","我不得不先評量你和你的心胸氣度。","","0","0","0","71","0","28573","0","0","0","0","0","0","0"
"56154","跟我一起來吧，小傢伙。有些事情我要你看看。","","0","0","0","71","0","28574","0","0","0","0","0","0","0"
"57715","我們要把這地方給變成下水坑，嘿。","","0","0","0","71","0","30625","0","5","0","0","0","0","0"
"57899","[NOTE: Many placeholder visuals in this cinematic. Expecting Observatory WMO & charge up visuals.]","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"58170","跑啊，滑魚！我把你拿來當早餐吃！","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"58171","我是安杜因‧烏瑞恩，暴風城的王子。我不會在這裡，像這樣死去！","","0","0","0","71","0","27577","0","0","0","0","0","0","0"
"59411","為了潘達利亞！","","0","15760","4","71","0","31905","0","0","0","0","0","0","0"
"60365","","成功了！傷口開始癒合了！","0","0","1","69","0","0","27417","0","0","0","0","0","0"
"60627","","我們冒了很大的風險，好在成功了。神真子不會有事了。","0","0","1","69","0","0","27418","0","0","0","0","0","0"
"61462","我們的故事，從久遠之前，可怕的梓安帝的時代就開始了。","","0","0","0","69","0","0","0","1","0","0","0","0","0"
"61463","大帝需要可信賴的使者與送貨員。","","0","0","0","69","0","0","0","1","0","0","0","0","0"
"61464","所以他利用他找到的一隻古怪的小型洞穴生物，並用山谷的力量扭曲牠。","","0","0","0","69","0","0","0","1","0","0","0","0","0"
"61465","他創造的生物，就是「咕嚕摩」。","","0","0","0","69","0","0","0","1","0","0","0","0","0"
"61470","讓我們談談關於自然的力量。我手中握著一把劍。我問你:誰掌握了力量?","","0","0","0","69","0","30130","0","1","0","0","0","0","0"
"61471","是我，因為我掌握了這把劍!","","0","0","0","69","0","30131","0","1","0","0","0","0","0"
"61495","咕魯魔可以背起自己體重五倍的東西。他們從不流汗。他們有傑出的嗅覺。","","0","0","0","69","0","0","0","1","0","0","0","0","0"
"61496","他們的頭骨比花崗岩還硬。奇妙的是，他們似乎全都有親戚關係。","","0","0","0","69","0","0","0","1","0","0","0","0","0"
"61497","古代熊貓人英雄將咕嚕摩從奴役中解放。","","0","0","0","69","0","0","0","1","0","0","0","0","0"
"61567","揚古督軍現身了!來，結束這一切吧!","","0","0","0","71","0","29776","0","0","0","0","0","0","0"
"61643","今日，對前往崑萊峰頂的遠征隊來說，他們仍然是商人、信差、導遊與搬貨工。","","0","0","0","69","0","0","0","1","0","0","0","0","0"
"61647","他們是非常迷信的民族，經常使用他們最愛的護身符，或所謂的「幸運星」，做為名字。","","0","0","0","69","0","0","0","1","0","0","0","0","0"
"61649","咕嚕摩聞不到他們所謂的好運時都會起疑，所以要跟一個新的咕嚕摩見面時，帶上一包肥料是必要的。","","0","0","0","69","0","0","0","1","0","0","0","0","0"
"61650","的確是個非常奇怪的種族。","","0","0","0","69","0","0","0","1","0","0","0","0","0"
"61798","幾千年前，魔古掌握了所有的權力。他們以鐵腕統治這片土地。但隨著帝國擴張，他們需要方法來管轄並控制帝國。","","0","0","0","69","0","30132","0","1","0","0","0","0","0"
"61799","他們使用恆春谷的力量，以及他們那種使血肉變異的魔法，將一支兇殘的蜥蜴種族扭曲塑造成活生生的武器。他們創造了一支軍隊。一支薩烏洛克軍隊。這群嗜血的野蠻人被創造來執行皇帝的意志。","","0","0","0","69","0","30133","0","1","0","0","0","0","0"
"61800","啊，但創造活生生的武器會有個問題。你看出來了嗎?","","0","0","0","69","0","30134","0","1","0","0","0","0","0"
"61801","現在，掌握權力的，是誰?","","0","0","0","69","0","30135","0","1","0","0","0","0","0"
"61802","即使腦容量只有蜥蜴那麼一丁點大，那些沒有心的薩烏洛克，也馬上就了解他們真正的處境。他們殺死魔古的敵人。","","0","0","0","69","0","30136","0","1","0","0","0","0","0"
"61803","接著，他們殺死被魔古支配的人。","","0","0","0","69","0","30137","0","1","0","0","0","0","0"
"61804","很快的，他們開始殺魔古。","","0","0","0","69","0","30138","0","1","0","0","0","0","0"
"61805","魔古皇帝隨即下令，清除所有的薩烏洛克。他試圖抹消整個薩烏洛克族，但是沒有用。時至今日，薩烏洛克仍在潘達利亞上肆虐。","","0","0","0","69","0","30139","0","1","0","0","0","0","0"
"61806","所以你明白了，要取得力量很容易，但不該輕易給與。","","0","0","0","69","0","30140","0","1","0","0","0","0","0"
"61828","","$p，準備好就一起上。","0","0","396","69","0","0","31373","0","0","0","0","0","0"
"61979","","來，$p，你來看看這個。","0","0","66","70","0","0","31359","0","0","0","0","0","0"
"61980","","用望遠鏡去看。","0","0","396","71","0","0","31360","0","0","0","0","0","0"
"61981","","仇恨之煞在那螳螂人的建築裡...我懷疑它被那裡的強大宿主吸引。","0","0","396","70","0","0","31361","0","0","0","0","0","0"
"61982","","為了進去，我們需要從這地區的螳螂人頭目身上取得特別的調諧水晶。","0","0","396","70","0","0","31362","0","0","0","0","0","0"
"61983","","這些頭目的位置在這裡...","0","0","396","70","0","0","31363","0","0","0","0","0","0"
"61984","","這裡...","0","0","396","70","0","0","31364","0","0","0","0","0","0"
"61985","","還有這裡...","0","0","396","70","0","0","31365","0","0","0","0","0","0"
"61986","","殺了他們，取走水晶。這應該夠簡單了。","0","0","396","70","0","0","31366","0","0","0","0","0","0"
"62624","唉呀唉呀，你好啊，陌生人!你嚐過了我的夢幻之釀，對嗎?它的幻象不容易解讀:一半真，一半假。誰能區分虛與實呢?","","0","0","1","71","0","31784","0","0","0","0","0","0","0"
"62776","搞什麼...?","","0","0","0","71","0","32476","0","0","0","0","0","0","0"
"62777","那是甚麼聲音?","","0","0","0","71","0","32477","0","0","0","0","0","0","0"
"62778","是...從牆上來的，長官。","","0","0","0","71","0","32475","0","0","0","0","0","0","0"
"62779","我知道是哪邊來的，是什麼東西?","","0","0","0","71","0","32478","0","0","0","0","0","0","0"
"62781","不...不...","","0","0","0","71","0","32479","0","0","0","0","0","0","0"
"62782","所有人!準備作戰!","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"62783","你們三個！$n！協助前面的守衛隊長橡木盾！","","0","0","0","71","0","32480","0","0","0","0","0","0","0"
"62784","青磧！黑土！掩護左翼！我不希望遭到伏擊！","","0","0","0","71","0","32481","0","0","0","0","0","0","0"
"62785","利文，走右邊！你得靠自己了！","","0","0","0","71","0","32482","0","0","0","0","0","0","0"
"62786","其他人！如果你能揮動武器，保護這個村莊！不要讓他們越過這條線！你們…","","0","0","0","71","0","32483","0","0","0","0","0","0","0"
"62789","我們不會有勝算的...","","0","0","0","71","0","32485","0","0","0","0","0","0","0"
"62790","所有人，撤退，撤退…！","","0","0","0","71","0","32486","0","0","0","0","0","0","0"
"62791","吼啊啊啊啊!!!","","0","0","0","71","0","29747","0","0","0","0","0","0","0"
"62792","你是誰?","","0","0","0","71","0","32487","0","0","0","0","0","0","0"
"62794","我們是誰很重要嗎?我們是來幫忙的。","","0","0","0","71","0","29748","0","0","0","0","0","0","0"
"62795","嘿！給我一把乾草叉！","","0","0","0","71","0","32504","0","0","0","0","0","0","0"
"62796","你們要投降?為什麼?就因為入侵者把長城拆了?","","0","0","0","71","0","29749","0","0","0","0","0","0","0"
"62797","你們還有一道長城...是把這個地方當「家園」的人組成的。","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"62798","我們所有人都願意為保護這片土地獻出生命。","","0","0","0","71","0","29750","0","0","0","0","0","0","0"
"62799","這片土地，屬於我們...","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"62800","屬於我們的祖先...","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"62801","屬於我們的子孫。","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"62802","我們不會讓這一點改變。","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"63378","你來遲了！雷王將會再起，並從你手中奪走這片土地。","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"63387","他們怎麼找到我們的?拿起武器!我們必須離開這個狹谷!","","0","0","0","71","0","25871","0","6","0","0","0","0","0"
"63691","喔...我似乎弄丟我的劍了。","","0","0","0","69","0","30141","0","0","0","0","0","0","0"
"63692","當大崩裂將艾澤拉斯大陸撕裂時，我們熊貓人以為世界的其他地方已被徹底摧毀。","","0","0","0","69","0","30114","0","0","0","0","0","0","0"
"63693","但過了幾世紀之後，有個年輕的冒險家決定去探索外面的世界。他的名字叫做劉浪。而他就這樣乘著海龜啟程了。","","0","0","0","69","0","30115","0","0","0","0","0","0","0"
"63694","我們用雕像與歌曲來讚美他的勇氣，但如果你真的有在海邊參與那個大日子...嗯，我很肯定，他看起來一定很蠢。","","0","0","0","69","0","30116","0","0","0","0","0","0","0"
"63695","喔，熊貓人是如何地嘲笑著他。但劉浪比任何人想的都要聰明。海龜要下蛋時一定會回到海邊。因此，即使我們的土地被霧氣籠罩，牠總是可以找到回家的路。","","0","0","0","69","0","30117","0","0","0","0","0","0","0"
"63696","每隔幾年他就會回來，帶著許多故事，像是沙灘上的神秘城市，遊牧民族生活在一望無際的綠色平原，冰層下的偉大帝國，還有一個鑲著黃金的魔法王國。","","0","0","0","69","0","30118","0","0","0","0","0","0","0"
"63697","每次他回來，就有更多的熊貓人響應劉浪的召喚，一起坐到那隻越長越大的海龜背上。他們是我們之中最勇敢的人，是探險家，冒險者。","","0","0","0","69","0","30119","0","0","0","0","0","0","0"
"63698","這就是劉浪給我們的啟示，朋友。每個人總會嘲笑那個探險者。他們笑個不停...直到他回來。","","0","0","0","69","0","30120","0","0","0","0","0","0","0"
"63699","偉大的事件往往有著卑微的開端。試想一下:一個安靜的池塘。平靜。水面就像玻璃帷幕一樣。","","0","0","396","69","0","30150","0","0","0","0","0","0","0"
"63700","直到我丟了一顆石頭下去。這麼一個小東西。但很快，漣漪就會擴散到整個湖面!","","0","0","396","69","0","30151","0","0","0","0","0","0","0"
"63701","錦魚人也有著卑微的出身。他們曾是未開化的生物，但他們夠幸運，住在山谷中具有魔法的池水附近。","","0","0","0","69","0","30152","0","0","0","0","0","0","0"
"63702","池子的魔法開啟了他們的心智，並讓他們的身體成長，直到他們成為潘達利亞最偉大的古代生物之一。","","0","0","0","69","0","30153","0","0","0","0","0","0","0"
"63703","最聰明的錦魚人真的非常非常聰明，他們可以跟河流對話，就像你我徵詢我們長輩的意見一樣。","","0","0","0","69","0","30154","0","0","0","0","0","0","0"
"63704","在水的低語中，他們可以聽見未來。","","0","0","0","69","0","30155","0","0","0","0","0","0","0"
"63705","錦魚人跟他們的水語者，在潘達利亞歷史中的重大事件，總是居於核心地位。","","0","0","0","69","0","30156","0","0","0","0","0","0","0"
"63706","他們透過預知幻象協助帝國建立、釋放了奴隸，並早在一萬年前就警告末代皇帝：大崩裂將撕裂艾澤拉斯。","","0","0","0","69","0","30157","0","0","0","0","0","0","0"
"63707","想想看:最微小的聲音可以改變整個世界。下次你決定開始丟石頭時，考慮到這一點，朋友!","","0","0","0","69","0","30158","0","0","0","0","0","0","0"
"63708","喔，我的學生啊，你想研究螳螂人?警告你:熊貓人的邊境上到處散落著從前學生的墳墓。","","0","0","0","69","0","30166","0","1","1","0","0","500","0"
"63709","螳螂人是嚴厲的老師。","","0","0","0","69","0","30167","0","0","0","0","0","0","0"
"63710","每個世代，總有數量龐大的螳螂人攻擊蟠龍脊的城牆。他們殺了許多熊貓人，所以我們也多次削減他們的數量做為回報。然而每個世代，他們都會再來攻擊一次。為什麼他們要這樣做?","","0","0","0","69","0","30168","0","0","0","0","0","0","0"
"63711","我們熊貓人不知道答案。","","0","0","0","69","0","30169","0","0","0","0","0","0","0"
"63712","我們的古代文獻指出，螳螂人始終都在那裡。他們的起源甚至早於魔古。他們是從哪裡來的?","","0","0","0","69","0","30170","0","1","6","0","0","500","0"
"63713","我們熊貓人不知道答案。","","0","0","0","69","0","30171","0","6","0","0","0","0","0"
"63714","或許，假如你跟螳螂人做朋友，並在他們之中贏得名望，他們就會把他們的秘密傳授給你。但我警告你:","","0","0","0","69","0","30172","0","0","0","0","0","0","0"
"63715","從來沒有人能跟螳螂人交朋友。","","0","0","0","69","0","30173","0","0","0","0","0","0","0"
"63716","我們熊貓人所知道的是: 藉由殘殺我們的人民，藉由屠殺成千上萬的熊貓人，如此一代又一代，他們教導了我們生命的價值。生命是珍貴而又稍縱即逝的禮物。輕易地在一瞬間熄滅。","","0","0","0","69","0","30174","0","0","0","0","0","0","0"
"63717","螳螂人教了我們這一點。","","0","0","0","69","0","30175","0","0","0","0","0","0","0"
"63718","你在世界上最害怕的是什麼?你是否征服了你的恐懼...還是你的恐懼征服了你?","","0","0","0","69","0","30159","0","0","0","0","0","0","0"
"63719","在大崩裂尚未發生前的古代，魔古皇帝統治著整個潘達利亞。我們被當做奴隸，過著戰戰兢兢的生活。","","0","0","0","69","0","30160","0","0","0","0","0","0","0"
"63720","魔古擅長以黑魔法和殘酷的武器，給予人們痛苦與折磨。沒有任何熊貓人、猴人或錦魚人能夠反抗魔古掌控的力量。而我的人民很恐懼。","","0","0","0","69","0","30161","0","0","0","0","0","0","0"
"63721","是魔古打造了蟠龍脊。最倒楣的奴隸會被送去加強蟠龍脊的結構與防禦，去當做螳螂人的飼料。而我的人民很恐懼。","","0","0","0","69","0","30162","0","0","0","0","0","0","0"
"63722","隨著帝國擴張，魔古開始利用山谷的秘密泉水來做實驗。他們用活生生的肉體與石頭打造可怕的武器。而我的人民很恐懼。","","0","0","0","69","0","30163","0","0","0","0","0","0","0"
"63723","由於他們的傲慢，魔古從沒預見到使他們垮台的，並不是敵人，而是那些被壓迫者。當奴隸站起來的那天...","","0","0","0","69","0","30164","0","0","0","0","0","0","0"
"63724","...他們再也不會恐懼。","","0","0","0","69","0","30165","0","0","0","0","0","0","0"
"63725","火!它是最神奇的元素。它溫暖我們，它烹煮我們的食物。它是讓房子成為家的爐火。正確的使用它，火焰可以將鐵塑造成劍或鋤頭。若失去控制，火焰可以摧毀一整座城市。","","0","0","0","69","0","30099","0","0","0","0","0","0","0"
"63726","火，是用來改變的工具。","","0","0","0","69","0","30100","0","0","0","0","0","0","0"
"63727","很久以前，有一群游牧獵人在世界四處漫遊。由於命運的捉弄，大崩裂劈開艾澤拉斯大陸時，他們剛好在潘達利亞。這些流浪者被困在螳螂荒原，一片荒蕪而危險的土地。","","0","0","0","69","0","30101","0","0","0","0","0","0","0"
"63728","那些高貴的獵人自己發現了生存之道。火就是關鍵。他們把油從地底下抽上來。他們使用這些油讓家裡溫暖，烹煮食物，並燒死敵人。他們越來越強大。","","0","0","0","69","0","30102","0","0","0","0","0","0","0"
"63729","從命運的火焰中，揚古誕生了。他們在城牆的另一側生活，因為除了自己，他們拒絕遵守任何法律。","","0","0","0","69","0","30103","0","0","0","0","0","0","0"
"63730","命運對揚古很殘酷嗎?這就像你會問火是好或是壞。","","0","0","0","69","0","30104","0","0","0","0","0","0","0"
"63731","命運就像火焰;它可以塑造我們，也可以摧毀我們。","","0","0","0","69","0","30105","0","0","0","0","0","0","0"
"63732","重要的是你如何使用它。","","0","0","0","69","0","30106","0","0","0","0","0","0","0"
"63733","啊!你想學習關於我們最後也最偉大的皇帝，紹昊的事嗎?我的朋友，我沒有時間在這裡敘述他所有的冒險故事，但他在一萬年前的所做所為，時至今日仍然影響著我們。","","0","0","0","69","0","30107","0","0","0","0","0","0","0"
"63734","我們知道他在翠玉林中清除了他的疑慮。他在喀撒朗蠻荒中淨化了他的絕望。他在螳螂荒原克服了他的恐懼。並且，他在崑萊山巔擊敗了憤怒、仇恨與暴力。","","0","0","0","69","0","30108","0","0","0","0","0","0","0"
"63735","這些事蹟都為人所熟知;而且有廟宇紀念這些最神聖的地方。","","0","0","0","69","0","30109","0","0","0","0","0","0","0"
"63736","但我希望，你能想像他結束旅程，回來站在這個山谷中的那一天。想像他站在這裡時，大門為他而開。當時，我們的皇帝是身上散發純淨光芒的生物:沒有懷疑，沒有恐懼、沒有仇恨...","","0","0","0","69","0","30110","0","0","0","0","0","0","0"
"63737","據說當他走進山谷時，谷中所有的樹都開花了，並一直綻放到今日。","","0","0","0","69","0","30111","0","0","0","0","0","0","0"
"63738","希望我們都能像我們最神聖的帝王那樣活著。我們能將所有的負擔放到一邊，並與宇宙和諧共存...我相信，在他成為土地的一部分，並將潘達利亞藏起來免於遭受大崩裂的恐怖之前，這就是他傳遞給我們的訊息。","","0","0","0","69","0","30112","0","0","0","0","0","0","0"
"63739","謝謝你，親愛的皇帝。","","0","0","0","71","0","30113","0","0","0","0","0","0","0"
"63740","有天，一個父親對他年輕孩子的不當行為感到厭倦。父親大罵:「你的行為就像個猴人一樣!」。但是他的兒子還是行為不檢。","","0","0","0","69","0","30142","0","0","0","0","0","0","0"
"63741","為了好好給他上一課，這個父親把兒子拖到森林去，看看猴人是怎麼生活的。他問:「你看到猴人是什麼樣子了嗎?你想像這樣過日子嗎?」","","0","0","0","69","0","30143","0","0","0","0","0","0","0"
"63742","猴人的確精神非常旺盛。他們是個短命的種族，只有少數猴人能活過20歲生日。他們的首領都是14或15歲。你14歲的時候能有多成熟?想想吧!","","0","0","0","69","0","30144","0","0","0","0","0","0","0"
"63743","後來，那個父親問他的孩子學到了什麼。","","0","0","0","69","0","30145","0","0","0","0","0","0","0"
"63744","孩子說：「我學到，我們在小農場上辛苦工作，但對猴人來說，整個世界就像是他們的花園。我學到，我們藉著燭光斜斜地往外看，但猴人享受星星的光芒。我學到，我們每天要去上學，但猴人邊做邊學。」","","0","0","0","69","0","30146","0","0","0","0","0","0","0"
"63745","然後孩子總結說:「我應該非常喜歡活的像個猴人!」","","0","0","0","69","0","30147","0","0","0","0","0","0","0"
"63746","那麼，誰才是比較聰明的那個呢?父親還是孩子?","","0","0","0","69","0","30148","0","0","0","0","0","0","0"
"63747","朋友，這件事，由你決定。","","0","0","0","69","0","30149","0","0","0","0","0","0","0"
"64260","你覺得自己有能力打贏我嗎？大部分女孩都討厭蛇，但我覺得牠們很可愛！","你覺得自己有能力打贏我嗎？大部分女孩都討厭蛇，但我覺得牠們很可愛！","0","0","0","69","0","0","0","6","0","0","0","0","0"
"65087","啊，我最喜歡的殺手!我一直希望在潘達利亞看到你。","","0","0","1","68","0","29135","0","0","0","0","0","0","0"
"65088","很好。我們談談吧。","","0","0","0","68","0","29136","0","0","0","0","0","0","0"
"65089","童!來點喝的，謝謝。","","0","0","0","68","0","29137","0","0","0","0","0","0","0"
"65090","我的父親死亡之翼想要摧毀整個艾澤拉斯。","","0","0","0","68","0","29138","0","0","0","0","0","0","0"
"65091","他的行為當然不對，但是有件事情他說得沒錯。我們的世界很...脆弱。","","0","0","0","68","0","29139","0","0","0","0","0","0","0"
"65092","我們是暗影中的一點光芒。風暴中的一支蠟燭。","","0","0","0","68","0","29140","0","0","0","0","0","0","0"
"65093","有時候我覺得是我們世界的不穩定把我父親逼瘋的。","","0","0","0","68","0","29141","0","0","0","0","0","0","0"
"65094","啊，謝謝你，童。","","0","0","0","68","0","29142","0","0","0","0","0","0","0"
"65095","現在，說到重點:我相信我們快要面臨清算了。不，我不是在說聯盟與部落之間的矛盾。","","0","0","0","68","0","29143","0","0","0","0","0","0","0"
"65096","相信我...卡爾洛斯‧地獄吼在塞拉摩所做的跟目前正在朝我們脆弱家園逼近的恐怖比起來根本不值一提。","","0","0","0","68","0","29144","0","0","0","0","0","0","0"
"65097","但是這場戰爭十分令我困擾。你能了解我的煩惱嗎?","","0","0","0","68","0","29145","0","0","0","0","0","0","0"
"65098","分裂的艾澤拉斯根本無法抵抗黑暗。","","0","0","0","68","0","29146","0","0","0","0","0","0","0"
"65099","這場戰爭必須立刻結束。不能讓它消耗我們的力量!","","0","0","0","68","0","29147","0","0","0","0","0","0","0"
"65100","我要你知道，你們聯盟在這場戰役中有我堅定的完全支持。","","0","0","0","68","0","29148","0","0","0","0","0","0","0"
"65101","你可以安心，我的忠誠在你們部落這一方。","","0","0","0","68","0","29149","0","0","0","0","0","0","0"
"65102","我們如何快速而決定性地結束這場戰爭?我相信像你這樣的英雄就是答案。","","0","0","0","68","0","29150","0","0","0","0","0","0","0"
"65103","我們必須確保你能完成任務...然後給你相對的裝備。","","0","0","0","68","0","29151","0","0","0","0","0","0","0"
"65150","兩百艘船任我指揮，載著我兒子的那艘卻消失了!","","0","0","1","71","0","31808","0","1","0","0","0","0","0"
"65151","我很抱歉，但我還不能回去。","","0","0","1","71","0","31805","0","1","0","0","0","0","0"
"65152","我決定要去找尋那山谷...山谷...","","0","0","1","71","0","31806","0","1","0","0","0","0","0"
"65153","席捲海岸，把這塊新大陸染紅!","","0","0","1","71","0","31807","0","5","0","0","0","0","0"
"65214","啊，另一個迷霧彼端來的陌生人。","","0","0","396","69","0","29030","0","0","0","0","0","0","0"
"65215","一萬年前，末代熊貓人大帝前來尋求我的建言，當時的他內心中也同樣滿是衝突。塔蘭，我們就看看你是否正確吧，就看看這個陌生人如何面對靈魂的騷動。","","0","0","396","69","0","29031","0","0","0","0","0","0","0"
"65273","我們同意，保衛家園和親友，為了這種正義而戰是高貴的行為。但是復仇呢?憤怒呢?我感覺到這些情緒深植在他的心裡。","","0","0","396","69","0","29033","0","0","0","0","0","0","0"
"65326","值，說得好。這些穿越迷霧進來的外地人，他們的情感的確豐富，不過可以觀察一下他們是否真能控制。除了怒氣，還有憎恨，這是所有悲劇的源頭。什麼?你的憎恨居然有個具體的面貌!","","0","0","396","69","0","29035","0","0","0","0","0","0","0"
"65350","很好，這個人的確證明了自己可以控制怒氣，透過幼虎告訴我的，以及這位英雄的事蹟，我想我明白了。這群從迷霧之外進來的外地人因戰爭而堅強。沒錯，雖然傷痕累累，但是他們也學到不少。我相信他們。","","0","0","396","69","0","29037","0","0","0","0","0","0","0"
"65352","就這樣吧。恆春谷將繼續開放。外來者的罪孽的確深重…但我看到了他們知錯能改的能力。","","0","0","377","69","0","38210","0","0","0","0","0","0","0"
"65354","我去和其他人商量。我們在大門那邊碰面。","","0","0","396","69","0","29040","0","0","0","0","0","0","0"
"65404","你來晚了。","","0","0","0","71","0","31492","0","0","0","0","0","0","0"
"65405","他們把雷王遺體帶去清算之島了。","","0","0","0","71","0","31493","0","0","0","0","0","0","0"
"65406","我們施行了古老儀式...","","0","0","0","71","0","31494","0","0","0","0","0","0","0"
"65407","就是現在，真正的潘達利亞大帝再次復甦。","","0","0","0","71","0","31495","0","0","0","0","0","0","0"
"65409","篡位的熊貓人大難臨頭了！魔古族會再次統治這片大地，而我們贊達拉會獲得新的家園…","","0","0","0","71","0","31496","0","0","0","0","0","0","0"
"65410","各位兄弟，保護遺體!","","0","0","0","71","0","31481","0","0","0","0","0","0","0"
"65411","雷王會再次復甦...","","0","0","0","71","0","31482","0","0","0","0","0","0","0"
"65421","雷王沉眠於崑萊之下...","","0","0","0","71","0","30093","0","0","0","0","0","0","0"
"65422","那裡的風暴早已止息...","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"65423","但是友邦之血維持著...","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"65424","喪國之人一線生機...","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"65425","以贊達拉之血，他將會被救出...","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"65426","因贊達拉之聲，他將會甦醒...","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"65970","","潘達利亞的孩子們。迷霧已散去。不管好壞，大陸已經完全開放。","0","0","0","71","0","0","38220","0","0","0","0","0","0"
"65971","","讓我們團結起來，一起重建這個神聖的地方，開始治療這個被戰火肆虐的世界。","0","0","0","71","0","0","38221","0","0","0","0","0","0"
"65972","我對那些從迷霧彼端過來的朋友有信心。","","0","0","0","71","0","29621","0","0","0","0","0","0","0"
"65973","能鼓舞人心的力量...正是我們迫切需要的。我們必須相信他們有顆純潔的心靈。","","0","0","0","71","0","29029","0","0","0","0","0","0","0"
