Id,DisplayName,AlternateVerb,Description,HordeDisplayName,OverrideSourceInfoDisplayName,CategoryId,SpellIconFileId,CanLink,ParentSkillLineId,ParentTierIndex,Flags,SpellBookSpellId
"206","宠物 - 地狱火","","","","","7","136243","0","0","0","0","0"
"207","宠物 - 末日守卫","","末日守卫","","","7","136243","0","0","0","0","0"
"208","宠物 - 狼","","","","","7","136243","0","0","0","0","0"
"209","宠物 - 豹","","","","","7","136243","0","0","0","0","0"
"210","宠物 - 熊","","","","","7","136243","0","0","0","0","0"
"211","宠物 - 野猪","","","","","7","136243","0","0","0","0","0"
"212","宠物 - 鳄鱼","","","","","7","136243","0","0","0","0","0"
"213","宠物 - 食腐鸟","","","","","7","136243","0","0","0","0","0"
"214","宠物 - 螃蟹","","","","","7","136243","0","0","0","0","0"
"215","宠物 - 猩猩","","","","","7","136243","0","0","0","0","0"
"217","宠物 - 迅猛龙","","","","","7","136243","0","0","0","0","0"
"218","宠物 - 陆行鸟","","","","","7","136243","0","0","0","0","0"
"220","种族特长 - 亡灵","","种族特长 - 亡灵","","","9","136243","0","0","0","33938","0"
"226","弩","","武器技能越高，用该武器击中敌人的几率就越高。","","","6","136243","0","0","0","128","0"
"228","魔杖","","武器技能越高，用该武器击中敌人的几率就越高。","","","6","136243","0","0","0","146","0"
"229","长柄武器","","武器技能越高，用该武器击中敌人的几率就越高。","","","6","136243","0","0","0","128","0"
"236","宠物 - 蝎子","","","","","7","136243","0","0","0","0","0"
"251","宠物 - 海龟","","","","","7","136243","0","0","0","0","0"
"270","宠物 - 猎人宠物","","","","","7","136243","0","0","0","0","0"
"293","板甲","","使你可以穿板甲。","","","8","136243","0","0","0","128","0"
"313","语言：侏儒语","","","","","10","136243","0","0","0","128","0"
"315","语言：巨魔语","","","","","10","136243","0","0","0","128","0"
"333","附魔","附魔","高级的附魔技能使你可以学习高级的附魔公式。你可以在训练师那里学习新的公式，也可以通过完成任务或杀死怪物获得新的公式。","","","11","136244","1","0","0","4224","7411"
"356","钓鱼","","高级的钓鱼技能使你可以钓到高级的鱼。如果你在某个区域钓不到鱼，请到低等级区域去钓鱼，或者购买鱼饵再来尝试。","","","9","136245","0","0","0","16512","271616"
"393","剥皮","","高级的剥皮技能使你可以从高等级怪物身上剥取毛皮。","","","11","134366","0","0","0","4224","8613"
"413","锁甲","","使你可以穿锁甲。","","","8","136243","0","0","0","128","0"
"414","皮甲","","使你可以穿皮甲。","","","8","136243","0","0","0","128","0"
"415","布甲","","使你可以穿布甲。","","","8","136243","0","0","0","128","0"
"433","盾牌","","学会使用盾牌。","","","8","136243","0","0","0","128","0"
"473","拳套","","学会使用拳套作战。击中敌人的几率取决于徒手战斗能力的熟练程度。","","","6","136243","0","0","0","130","0"
"533","骑术：迅猛龙","","","","","9","136243","0","0","0","1170","0"
"553","骑术：机械陆行鸟","","","","","9","136243","0","0","0","1170","0"
"554","骑术：骸骨战马","","","","","9","136243","0","0","0","1170","0"
"653","宠物 - 蝙蝠","","","","","7","136243","0","0","0","0","0"
"654","宠物 - 土狼","","","","","7","136243","0","0","0","0","0"
"655","宠物 - 猛禽","","","","","7","136243","0","0","0","0","0"
"656","宠物 - 风蛇","","","","","7","136243","0","0","0","0","0"
"673","语言：亡灵语","","","","","10","136243","0","0","0","128","0"
"713","骑术：科多兽","","","","","9","135997","0","0","0","1170","0"
"733","种族特长 - 巨魔","","种族特长 - 巨魔","","","9","0","0","0","0","33938","0"
"753","种族特长 - 侏儒","","种族特长 - 侏儒","","","9","0","0","0","0","33938","0"
"754","种族特长 - 人类","","种族特长 - 人类","","","9","0","0","0","0","33938","0"
"755","珠宝加工","修改","高级的珠宝加工技能使你可以学习高级的珠宝加工图鉴。你可以在训练师那里学习新的图鉴，也可以通过完成任务或杀死怪物获得新的图鉴。","","","11","134071","1","0","0","4224","25229"
"756","种族特长 - 血精灵","","种族特长 - 血精灵","","","9","0","0","0","0","32914","0"
"758","Pet - Event - Remote Control","","","","","12","0","0","0","0","0","0"
"759","语言：德莱尼语","","","","","10","0","0","0","0","128","0"
"760","种族特长 - 德莱尼","","种族特长 - 德莱尼","","","9","0","0","0","0","32914","0"
"761","宠物 - 恶魔卫士","","","","","7","0","0","0","0","0","0"
"762","骑术","","高级的骑术令你可以骑乘更加快速和稀有的野兽。","","","9","132164","0","0","0","16","0"
"763","宠物 - 龙鹰","","","","","7","132172","0","0","0","0","0"
"764","宠物 - 虚空鳐","","","","","7","132182","0","0","0","0","0"
"765","宠物 - 孢子蝠","","","","","7","134523","0","0","0","0","0"
"766","宠物 - 迁跃跟踪者","","","","","7","135731","0","0","0","0","0"
"767","宠物 - 掠食者","","","","","7","132195","0","0","0","0","0"
"768","宠物 - 蛇","","","","","7","135461","0","0","0","0","0"
"769","内部","","嗨。","","","7","135724","0","0","0","1040","0"
"773","铭文","铭文","高级的铭文技能使你可以学习制作高级的铭文。你可以通过各种卷轴学习铭文。","","","11","237171","1","0","0","4224","45357"
"775","宠物 - 蛾子","","","","","7","0","0","0","0","0","0"
"777","坐骑","","你的坐骑。","","","7","132167","0","0","0","2","0"
"778","小伙伴","","你的小伙伴。","","","7","0","0","0","0","2","0"
"780","宠物 - 奇美拉（特殊）","","","","","7","0","0","0","0","0","0"
"781","宠物 - 魔暴龙（特殊）","","","","","7","0","0","0","0","0","0"
"782","宠物 - 食尸鬼","","","","","7","136119","0","0","0","0","0"
"783","宠物 - 亚基（特殊）","","","","","7","0","0","0","0","0","0"
"784","宠物 - 蠕虫（特殊）","","","","","7","0","0","0","0","0","0"
"785","宠物 - 巨蜂","","宠物 - 巨蜂","","","7","0","0","0","0","0","0"
"786","宠物 - 裂蹄牛（特殊）","","","","","7","1044794","0","0","0","0","0"
"787","宠物 - 熔火犬（特殊）","","","","","7","0","0","0","0","0","0"
"788","宠物 - 灵魂兽（特殊）","","","","","7","0","0","0","0","0","0"
"789","种族 - 狼人","","种族特长 - 狼人","","","9","136243","0","0","0","42130","0"
"790","种族 - 地精","","种族特长 - 地精","","","9","0","0","0","0","42130","0"
"791","语言：吉尔尼斯语","","","","","10","136243","0","0","0","128","0"
"792","语言：地精语","","","","","10","136243","0","0","0","128","0"
"794","考古学","","高级的考古学技能使你可以完成更有价值的神器，并收集到更多的神器碎片。你能在遗迹和挖掘场中找到神器碎片。","","","9","441139","0","0","0","128","0"
"795","猎人","","猎人技能。","","","7","626000","0","0","0","1048","0"
"796","死亡骑士","","死亡骑士技能。","","","7","625998","0","0","0","1048","0"
"798","德鲁伊","","德鲁伊技能。","","","7","625999","0","0","0","1048","0"
"800","圣骑士","","圣骑士技能。","","","7","626003","0","0","0","1048","0"
"804","牧师","","牧师技能。","","","7","626004","0","0","0","1048","0"
"805","宠物 - 水元素","","","","","7","0","0","0","0","0","0"
"808","宠物 - 狐狸","","","","","7","0","0","0","0","0","0"
"810","全部 - 雕文","","雕文来这里！","","","12","254290","0","0","0","130","0"
"811","宠物 - 猎犬","","","","","7","0","0","0","0","0","0"
"815","宠物 - 猴子","","","","","5","0","0","0","0","0","0"
"817","宠物 - 页岩兽（特殊）","","","","","7","877478","0","0","0","0","0"
"818","甲虫","","","","","7","0","0","0","0","0","0"
"821","全部 - 公会福利","","","","","5","0","0","0","0","2","0"
"824","宠物 - 多头蛇","","","","","7","463493","0","0","0","0","0"
"829","武僧","","武僧技能。","","","7","626002","0","0","0","1048","0"
"840","战士","","战士技能。","","","7","626008","0","0","0","1048","0"
"849","术士","","术士技能。","","","7","626007","0","0","0","1052","0"
"899","种族特长 - 熊猫人","","种族特长 - 熊猫人","","","5","0","0","0","0","32914","0"
"904","法师","","法师技能。","","","7","626001","0","0","0","1048","0"
"905","语言：熊猫人（中立）","","","","","10","136243","0","0","0","0","0"
"921","潜行者","","潜行者技能。","","","7","626005","0","0","0","1048","0"
"924","萨满祭司","","萨满祭司技能。","","","7","626006","0","0","0","1048","0"
"927","邪能小鬼","","","","","7","460856","0","0","0","0","0"
"928","空灵领主","","","","","5","538447","0","0","0","0","0"
"929","破坏魔","","","","","5","574999","0","0","0","0","0"
"930","眼魔","","","","","5","538445","0","0","0","0","0"
"931","愤怒卫士","","","","","5","462730","0","0","0","0","0"
"934","全部专精","","未分类专精","","","12","0","0","0","0","0","0"
"960","符文熔铸","铭刻","","","","7","237523","0","0","0","128","0"
"962","宠物 - 原始火元素","","","","","7","0","0","0","0","0","0"
"963","宠物 - 原始土元素","","","","","7","0","0","0","0","0","0"
"975","烧烤之道","","","","","9","0","1","2544","0","32","0"
"976","烹炒之道","","","","","9","0","1","2544","0","32","0"
"977","炖煮之道","","","","","9","0","1","2544","0","32","0"
"978","蒸烧之道","","","","","9","0","1","2544","0","32","0"
"979","烘培之道","","","","","9","0","1","2544","0","32","0"
"980","酿造之道","","","","","9","0","1","2544","0","32","0"
"981","学徒烹饪","","","","","12","0","1","185","0","0","0"
"982","中级烹饪教材","","","","","27","0","1","185","0","0","0"
"983","宠物 - 啮齿动物","","宠物 - 啮齿动物","","","7","134172","0","0","0","0","0"
"984","宠物 - 鹤","","","","","7","606543","0","0","0","0","0"
"985","宠物 - 水黾","","","","","7","132844","0","0","0","0","0"
"986","宠物 - 石犬（特殊）","","","","","7","625905","0","0","0","0","0"
"987","宠物 - 粗角兽","","","","","7","132248","0","0","0","0","0"
"988","宠物 - 石化蜥蜴","","","","","7","0","0","0","0","0","0"
"999","没有玩家","","","","","12","0","0","0","0","0","0"
"1305","宠物 - 恐角龙","","","","","7","791593","0","0","0","0","0"
"1748","宠物 - 原始风暴元素","","宠物 - 原始风暴元素","","","7","0","0","0","0","0","0"
"1777","宠物 - 水元素（次级天赋版）","","次级天赋：水元素","","","7","0","0","0","0","0","0"
"1819","宠物 - 淡水兽","","","","","7","294471","0","0","0","0","0"
"1830","Unused","附魔","要塞提供的附魔","","","12","132853","0","0","0","6","0"
"1848","恶魔猎手","","恶魔猎手技能。","","","7","1260827","0","0","0","1048","0"
"1945","伐木","","高级的伐木技能使你可以砍伐高级的德拉诺木材。如果你不能砍伐某种木材，请先升级你的伐木场，以此提高你的伐木技能。","","","9","975739","0","0","0","128","0"
"1981","宠物 - 恐惧卫士","","恐惧卫士","","","7","136243","0","0","0","0","0"
"1982","宠物 - 深渊魔","","深渊魔","","","7","136243","0","0","0","0","0"
"1993","宠物 - 雄鹿","","","","","7","1044501","0","0","0","0","0"
"2000","货栈","","收集全套零件的进度。","","","12","975746","0","0","0","2","0"
"2152","战刃","","允许使用战刃。","","","6","135561","0","0","0","128","0"
"2189","宠物 - 机械","","猎人机械宠物","","","7","136243","0","0","0","0","0"
"2216","宠物 - 憎恶","","死亡骑士邪恶天赋宠物","","","7","298667","0","0","0","0","0"
"2279","宠物 - 牛","","牛","","","7","132248","0","0","0","0","0"
"2280","宠物 - 鳞甲类","","鳞甲类","","","7","132248","0","0","0","0","0"
"2361","宠物 - 羽鬃兽","","宠物 - 羽鬃兽","","","7","929300","0","0","0","0","0"
"2419","种族特长 - 夜之子","","种族特长 - 夜之子","","","9","136243","0","0","0","33938","0"
"2420","种族特长 - 至高岭牛头人","","种族特长 - 至高岭牛头人","","","9","136243","0","0","0","33938","0"
"2421","种族特长 - 光铸德莱尼","","种族特长 - 光铸德莱尼","","","9","0","0","0","0","32914","0"
"2423","种族特长 - 虚空精灵","","种族特长 - 虚空精灵","","","9","136243","0","0","0","33938","0"
"2437","库尔提拉斯锻造","","","赞达拉锻造","Battle for Azeroth Blacksmithing","11","136241","0","164","11","0","0"
"2454","军团锻造","","","","","11","136241","0","164","10","0","0"
"2464","语言：夏拉斯语","","","","","10","136243","0","0","0","128","0"
"2465","语言：萨拉斯语","","","","","10","136243","0","0","0","128","0"
"2472","德拉诺锻造","","","","","11","136241","0","164","9","0","0"
"2473","潘达利亚锻造","","","","","11","136241","0","164","8","0","0"
"2474","大地的裂变锻造","","","","","11","136241","0","164","7","0","0"
"2475","诺森德锻造","","","","","11","136241","0","164","6","0","0"
"2476","外域锻造","","","","","11","136241","0","164","5","0","0"
"2477","锻造","","","","","11","136241","0","164","4","0","0"
"2478","库尔提拉斯炼金术","","","赞达拉炼金术","Battle for Azeroth Alchemy","11","136240","0","171","11","0","0"
"2479","军团炼金","","","","","11","136240","0","171","10","0","0"
"2480","德拉诺炼金","","","","","11","136240","0","171","9","0","0"
"2481","潘达利亚炼金","","","","","11","136240","0","171","8","0","0"
"2482","大地的裂变炼金","","","","","11","136240","0","171","7","0","0"
"2483","诺森德炼金","","","","","11","136240","0","171","6","0","0"
"2484","外域炼金","","","","","11","136240","0","171","5","0","0"
"2485","炼金","","","","","11","136240","0","171","4","0","0"
"2486","库尔提拉斯附魔","","","赞达拉附魔","Battle for Azeroth Enchanting","11","136244","0","333","11","0","0"
"2487","军团附魔","","","","","11","136244","0","333","10","0","0"
"2488","德拉诺附魔","","","","","11","136244","0","333","9","0","0"
"2489","潘达利亚附魔","","","","","11","136244","0","333","8","0","0"
"2491","大地的裂变附魔","","","","","11","136244","0","333","7","0","0"
"2492","诺森德附魔","","","","","11","136244","0","333","6","0","0"
"2493","外域附魔","","","","","11","136244","0","333","5","0","0"
"2494","附魔","","","","","11","136244","0","333","4","0","0"
"2499","库尔提拉斯工程学","","","赞达拉工程学","Battle for Azeroth Engineering","11","136243","0","202","11","0","0"
"2500","军团工程学","","","","","11","136243","0","202","10","0","0"
"2501","德拉诺工程学","","","","","11","136243","0","202","9","0","0"
"2502","潘达利亚工程学","","","","","11","136243","0","202","8","0","0"
"2503","大地的裂变工程学","","","","","11","136243","0","202","7","0","0"
"2504","诺森德工程学","","","","","11","136243","0","202","6","0","0"
"2505","外域工程学","","","","","11","136243","0","202","5","0","0"
"2506","工程学","","","","","11","136243","0","202","4","0","0"
"2507","库尔提拉斯铭文","","","赞达拉铭文","Battle for Azeroth Inscription","11","237171","0","773","11","0","0"
"2508","军团铭文","","","","","11","237171","0","773","10","0","0"
"2509","德拉诺铭文","","","","","11","237171","0","773","9","0","0"
"2510","潘达利亚铭文","","","","","11","237171","0","773","8","0","0"
"2511","大地的裂变铭文","","","","","11","237171","0","773","7","0","0"
"2512","诺森德铭文","","","","","11","237171","0","773","6","0","0"
"2513","外域铭文","","","","","11","237171","0","773","5","0","0"
"2514","铭文","","","","","11","237171","0","773","4","0","0"
"2517","库尔提拉斯珠宝加工","","","赞达拉珠宝加工","Battle for Azeroth Jewelcrafting","11","134071","0","755","11","0","0"
"2518","军团珠宝加工","","","","","11","134071","0","755","10","0","0"
"2519","德拉诺珠宝加工","","","","","11","134071","0","755","9","0","0"
"2520","潘达利亚珠宝加工","","","","","11","134071","0","755","8","0","0"
"2521","大地的裂变珠宝加工","","","","","11","134071","0","755","7","0","0"
"2522","诺森德珠宝加工","","","","","11","134071","0","755","6","0","0"
"2523","外域珠宝加工","","","","","11","134071","0","755","5","0","0"
"2524","珠宝加工","","","","","11","134071","0","755","4","0","0"
"2525","库尔提拉斯制皮","","","赞达拉制皮","Battle for Azeroth Leatherworking","11","136247","0","165","11","0","0"
"2526","军团制皮","","","","","11","136247","0","165","10","0","0"
"2527","德拉诺制皮","","","","","11","136247","0","165","9","0","0"
"2528","潘达利亚制皮","","","","","11","136247","0","165","8","0","0"
"2529","大地的裂变制皮","","","","","11","136247","0","165","7","0","0"
"2530","诺森德制皮","","","","","11","136247","0","165","6","0","0"
"2531","外域制皮","","","","","11","136247","0","165","5","0","0"
"2532","制皮","","","","","11","136247","0","165","4","0","0"
"2533","库尔提拉斯裁缝","","","赞达拉裁缝","Battle for Azeroth Tailoring","11","136249","0","197","11","0","0"
"2534","军团裁缝","","","","","11","136249","0","197","10","0","0"
"2535","德拉诺裁缝","","","","","11","136249","0","197","9","0","0"
"2536","潘达利亚裁缝","","","","","11","136249","0","197","8","0","0"
"2537","大地的裂变裁缝","","","","","11","136249","0","197","7","0","0"
"2538","诺森德裁缝","","","","","11","136249","0","197","6","0","0"
"2539","外域裁缝","","","","","11","136249","0","197","5","0","0"
"2540","裁缝","","","","","11","136249","0","197","4","0","0"
"2541","库尔提拉斯烹饪","","","赞达拉烹饪","Battle for Azeroth Cooking","9","133971","0","185","11","0","0"
"2542","军团烹饪","","","","","9","133971","0","185","10","0","0"
"2543","德拉诺烹饪","","","","","9","133971","0","185","9","0","0"
"2544","潘达利亚烹饪","","","","","9","133971","0","185","8","0","0"
"2545","大地的裂变烹饪","","","","","9","133971","0","185","7","0","0"
"2546","诺森德烹饪","","","","","9","133971","0","185","6","0","0"
"2547","外域烹饪","","","","","9","133971","0","185","5","0","0"
"2548","烹饪","","","","","9","133971","0","185","4","0","0"
"2549","库尔提拉斯草药学","","","赞达拉草药学","Battle for Azeroth Herbalism","11","136246","0","182","11","0","0"
"2550","军团草药学","","","","","11","136246","0","182","10","0","0"
"2551","德拉诺草药学","","","","","11","136246","0","182","9","0","0"
"2552","潘达利亚草药学","","","","","11","136246","0","182","8","0","0"
"2553","大地的裂变草药学","","","","","11","136246","0","182","7","0","0"
"2554","诺森德草药学","","","","","11","136246","0","182","6","0","0"
"2555","外域草药学","","","","","11","136246","0","182","5","0","0"
"2556","草药学","","","","","11","136246","0","182","4","0","0"
"2557","库尔提拉斯剥皮","","","赞达拉剥皮","Battle for Azeroth Skinning","11","134366","0","393","11","0","0"
"2558","军团剥皮","","","","","11","134366","0","393","10","0","0"
"2559","德拉诺剥皮","","","","","11","134366","0","393","9","0","0"
"2560","潘达利亚剥皮","","","","","11","134366","0","393","8","0","0"
"2561","大地的裂变剥皮","","","","","11","134366","0","393","7","0","0"
"2562","诺森德剥皮","","","","","11","134366","0","393","6","0","0"
"2563","外域剥皮","","","","","11","134366","0","393","5","0","0"
"2564","剥皮","","","","","11","134366","0","393","4","0","0"
"2565","库尔提拉斯采矿","","","赞达拉采矿","Battle for Azeroth Mining","11","134708","0","186","11","0","0"
"2566","军团采矿","","","","","11","134708","0","186","10","0","0"
"2567","德拉诺采矿","","","","","11","134708","0","186","9","0","0"
"2568","潘达利亚采矿","","","","","11","134708","0","186","8","0","0"
"2569","大地的裂变采矿","","","","","11","134708","0","186","7","0","0"
"2570","诺森德采矿","","","","","11","134708","0","186","6","0","0"
"2571","外域采矿","","","","","11","134708","0","186","5","0","0"
"2572","采矿","","","","","11","134708","0","186","4","0","0"
"2585","库尔提拉斯钓鱼","","","赞达拉钓鱼","Battle for Azeroth Fishing","9","136245","0","356","11","16384","0"
"2586","军团钓鱼","","","","","9","136245","0","356","10","16384","0"
"2587","德拉诺钓鱼","","","","","9","136245","0","356","9","16384","0"
"2588","潘达利亚钓鱼","","","","","9","136245","0","356","8","16384","0"
"2589","大地的裂变钓鱼","","","","","9","136245","0","356","7","16384","0"
"2590","诺森德钓鱼","","","","","9","136245","0","356","6","16384","0"
"2591","外域钓鱼","","","","","9","136245","0","356","5","16384","0"
"2592","钓鱼","","","","","9","136245","0","356","4","16384","0"
"2597","种族特长 - 黑铁矮人","","种族特长 - 黑铁矮人","","","9","136243","0","0","0","33938","0"
"2598","种族特长 - 玛格汉兽人","","种族特长 - 玛格汉兽人","","","9","136243","0","0","0","33938","0"
"2703","宠物 - 蜥蜴","","宠物 - 蜥蜴","","","7","136243","0","0","0","0","0"
"2704","宠物 - 马","","","","","7","0","0","0","0","0","0"
"2705","宠物 - 翼手龙（特殊）","","","","","7","1624590","0","0","0","0","0"
"2706","宠物 - 蟾蜍","","","","","7","804969","0","0","0","0","0"
"2707","宠物 - 步行虫（特殊）","","","","","7","2011146","0","0","0","0","0"
"2716","第二宠物 - 猎人","","","","","7","0","0","0","0","0","0"
"2719","Pet - Blood Beast","","","","","7","1687702","0","0","0","0","0"
"2720","垃圾场匠技","匠技","结构图可以从麦卡贡的怪物身上发现，也可以通过任务获得。","","","11","2915722","1","0","0","0","0"
"2721","种族特长 - 赞达拉巨魔","","种族特长 - 赞达拉巨魔","","","9","0","0","0","0","33938","0"
"2723","种族特长 - 库尔提拉斯人","","种族特长 - 库尔提拉斯人","","","9","0","0","0","0","33938","0"
"2727","全职业","","艾泽里特之力","","","9","0","0","0","0","0","0"
"2730","格里恩","","格里恩盟约","","","7","3641395","0","0","0","1040","0"
"2731","温西尔","","温西尔盟约","","","7","3641397","0","0","0","1040","0"
"2732","法夜","","法夜盟约","","","7","3641394","0","0","0","1040","0"
"2733","通灵领主","","通灵领主盟约","","","7","3641396","0","0","0","1040","0"
"2734","坐骑装备","","","","","12","0","0","0","0","2","0"
"2750","暗影界炼金术","","","","","11","136240","0","171","12","0","0"
"2751","暗影界锻造","","","","","11","136241","0","164","12","0","0"
"2752","暗影界烹饪","","","","","9","133971","0","185","12","0","0"
"2753","暗影界附魔","","","","","11","136244","0","333","12","0","0"
"2754","暗影界钓鱼","","","","","9","136245","0","356","12","16384","0"
"2755","暗影界工程学","","","","","11","136243","0","202","12","0","0"
"2756","暗影界铭文","","","","","11","237171","0","773","12","0","0"
"2757","暗影界珠宝加工","","","","","11","134071","0","755","12","0","0"
"2758","暗影界制皮","","","","","11","136247","0","165","12","0","0"
"2759","暗影界裁缝","","","","","11","136249","0","197","12","0","0"
"2760","暗影界草药学","","","","","11","136246","0","182","12","0","0"
"2761","暗影界采矿","","","","","11","134708","0","186","12","0","0"
"2762","暗影界剥皮","","","","","11","134366","0","393","12","0","0"
"2773","种族特长 - 黑铁矮人","","种族特长 - 黑铁矮人","","","9","136243","0","0","0","33938","0"
"2774","种族特长 - 机械侏儒","","种族特长 - 机械侏儒","","","9","0","0","0","0","33938","0"
"2775","种族特长 - 狐人","","种族特长 - 狐人","","","9","0","0","0","0","33938","0"
"2776","语言：狐人语","","","","","10","136243","0","0","0","128","0"
"2777","灵魂密文","灌魔","噬渊里可以找到新的灵魂密文。","","","11","895888","1","0","0","0","0"
"2787","憎恶缝合","缝合者","部件可以从暗影界的怪物身上发现，也可以通过任务获得。","","","11","3675492","0","0","0","0","0"
"2791","晋升工艺","制造","可以通过晋升之路获得图纸。","","","11","3054888","0","0","0","0","0"
"2805","宠物 - 猛犸象","","","","","7","136243","0","0","0","0","0"
"2806","宠物 - 骏马","","","","","7","132248","0","0","0","0","0"
"2807","宠物 - 骆驼","","","","","7","132248","0","0","0","0","0"
