Id,DisplayName,AlternateVerb,Description,HordeDisplayName,OverrideSourceInfoDisplayName,CategoryId,SpellIconFileId,CanLink,ParentSkillLineId,ParentTierIndex,Flags,SpellBookSpellId
"162","Unarmed","","Higher skill increases your chance to hit.","","","6","136243","0","0","0","128","0"
"164","Blacksmithing","Modify","Higher smithing skill allows you to learn higher level smithing plans.  Blacksmithing plans can be found on trainers around the world as well as from quests and monsters.","","","11","136241","1","0","0","4224","2018"
"165","Leatherworking","Emboss","Higher leatherworking skill allows you to learn higher level leatherworking patterns.  Leatherworking patterns can be found on trainers around the world as well as from quests and monsters.","","","11","136247","1","0","0","4224","2108"
"171","Alchemy","Refill","Higher alchemy skill allows you to learn higher level alchemy recipes.  Alchemy recipes can be found on trainers around the world as well as from quests and monsters.","","","11","136240","1","0","0","4224","2259"
"172","Two-Handed Axes","","Higher weapon skill increases your chance to hit.","","","6","136243","0","0","0","128","0"
"173","Daggers","","Higher weapon skill increases your chance to hit.","","","6","136243","0","0","0","128","0"
"182","Herbalism","","Higher herbalism skill allows you to harvest more difficult herbs around the world.  If you cannot harvest a specific herb, then increase your skill by harvesting easier to gather herbs in lower level areas.","","","11","136246","0","0","0","4224","2366"
"183","GENERIC (DND)","","General skills.","","","12","136243","0","0","0","1170","0"
"185","Cooking","","Higher cooking skill allows you to learn higher level cooking recipes.  Recipes can be found on trainers around the world as well as from quests and as drops from monsters.","","","9","133971","1","0","0","128","2550"
"186","Mining","","Higher mining skill allows you to harvest more difficult minerals nodes around the world.  If you cannot harvest a specific mineral, then increase your skill by mining easier to mine minerals in lower level areas.","","","11","134708","0","0","0","4224","2575"
"188","Pet - Imp","","","","","7","136243","0","0","0","0","0"
"189","Pet - Felhunter","","","","","7","136243","0","0","0","0","0"
"197","Tailoring","Embroider","Higher tailoring skill allows you to learn higher level tailoring patterns.  Tailoring patterns can be found on trainers around the world as well as from quests and monsters.","","","11","136249","1","0","0","4224","3908"
"202","Engineering","Tinker","Higher engineering skill allows you to learn higher level engineering schematics.  Schematics can be found on trainers around the world as well as from quests and monsters.","","","11","136243","1","0","0","4224","4036"
"203","Pet - Spider","","","","","7","136243","0","0","0","0","0"
"204","Pet - Voidwalker","","","","","7","136221","0","0","0","0","0"
"205","Pet - Succubus","","","","","7","136243","0","0","0","0","0"
"206","Pet - Infernal","","","","","7","136243","0","0","0","0","0"
"207","Pet - Doomguard","","Doomguard","","","7","136243","0","0","0","0","0"
"208","Pet - Wolf","","","","","7","136243","0","0","0","0","0"
"209","Pet - Cat","","","","","7","136243","0","0","0","0","0"
"210","Pet - Bear","","","","","7","136243","0","0","0","0","0"
"211","Pet - Boar","","","","","7","136243","0","0","0","0","0"
"212","Pet - Crocolisk","","","","","7","136243","0","0","0","0","0"
"213","Pet - Carrion Bird","","","","","7","136243","0","0","0","0","0"
"214","Pet - Crab","","","","","7","136243","0","0","0","0","0"
"215","Pet - Gorilla","","","","","7","136243","0","0","0","0","0"
"217","Pet - Raptor","","","","","7","136243","0","0","0","0","0"
"218","Pet - Tallstrider","","","","","7","136243","0","0","0","0","0"
"220","Racial - Undead","","Racial - Undead","","","9","136243","0","0","0","33938","0"
"226","Crossbows","","Higher weapon skill increases your chance to hit.","","","6","136243","0","0","0","128","0"
"228","Wands","","Higher weapon skill increases your chance to hit.","","","6","136243","0","0","0","146","0"
"229","Polearms","","Higher weapon skill increases your chance to hit.","","","6","136243","0","0","0","128","0"
"236","Pet - Scorpid","","","","","7","136243","0","0","0","0","0"
"251","Pet - Turtle","","","","","7","136243","0","0","0","0","0"
"270","Pet - Generic Hunter","","","","","7","136243","0","0","0","0","0"
"293","Plate Mail","","Allows the wearing of plate armor.","","","8","136243","0","0","0","128","0"
"313","Language: Gnomish","","","","","10","136243","0","0","0","128","0"
"315","Language: Troll","","","","","10","136243","0","0","0","128","0"
"333","Enchanting","Enchant","Higher enchanting skill allows you to learn more powerful formulae.  Formulae can be found on trainers around the world as well as from quests and monsters.","","","11","136244","1","0","0","4224","7411"
"356","Fishing","","Higher fishing skill increases your chance of catching fish in bodies of water around the world.  If you are having trouble catching fish in a given area, move to a lower level area or purchase a fishing lure and try again.","","","9","136245","0","0","0","16512","271616"
"393","Skinning","","Higher skinning skill allows you to skin hides from higher level monsters around the world.","","","11","134366","0","0","0","4224","8613"
"413","Mail","","Allows the wearing of mail armor.","","","8","136243","0","0","0","128","0"
"414","Leather","","Allows the wearing of leather armor.","","","8","136243","0","0","0","128","0"
"415","Cloth","","Allows the wearing of cloth armor.","","","8","136243","0","0","0","128","0"
"433","Shield","","Allows the use of shields.","","","8","136243","0","0","0","128","0"
"473","Fist Weapons","","Allows for the use of fist weapons.  Chance to hit is determined by the Unarmed skill.","","","6","136243","0","0","0","130","0"
"533","Raptor Riding","","","","","9","136243","0","0","0","1170","0"
"553","Mechanostrider Piloting","","","","","9","136243","0","0","0","1170","0"
"554","Undead Horsemanship","","","","","9","136243","0","0","0","1170","0"
"653","Pet - Bat","","","","","7","136243","0","0","0","0","0"
"654","Pet - Hyena","","","","","7","136243","0","0","0","0","0"
"655","Pet - Bird of Prey","","","","","7","136243","0","0","0","0","0"
"656","Pet - Wind Serpent","","","","","7","136243","0","0","0","0","0"
"673","Language: Forsaken","","","","","10","136243","0","0","0","128","0"
"713","Kodo Riding","","","","","9","135997","0","0","0","1170","0"
"733","Racial - Troll","","Racial - Troll","","","9","0","0","0","0","33938","0"
"753","Racial - Gnome","","Racial - Gnome","","","9","0","0","0","0","33938","0"
"754","Racial - Human","","Racial - Human","","","9","0","0","0","0","33938","0"
"755","Jewelcrafting","Modify","Higher jewelcrafting skill allows you to learn higher level jewelcrafting plans.  Jewelcrafting plans can be found on trainers around the world as well as from quests and monsters.","","","11","134071","1","0","0","4224","25229"
"756","Racial - Blood Elf","","Racial - Blood Elf","","","9","0","0","0","0","32914","0"
"758","Pet - Event - Remote Control","","","","","12","0","0","0","0","0","0"
"759","Language: Draenei","","","","","10","0","0","0","0","128","0"
"760","Racial - Draenei","","Racial - Draenei","","","9","0","0","0","0","32914","0"
"761","Pet - Felguard","","","","","7","0","0","0","0","0","0"
"762","Riding","","Higher riding skill allows you to ride faster and more exotic beasts.","","","9","132164","0","0","0","16","0"
"763","Pet - Dragonhawk","","","","","7","132172","0","0","0","0","0"
"764","Pet - Nether Ray","","","","","7","132182","0","0","0","0","0"
"765","Pet - Sporebat","","","","","7","134523","0","0","0","0","0"
"766","Pet - Warp Stalker","","","","","7","135731","0","0","0","0","0"
"767","Pet - Ravager","","","","","7","132195","0","0","0","0","0"
"768","Pet - Serpent","","","","","7","135461","0","0","0","0","0"
"769","Internal","","Hi","","","7","135724","0","0","0","1040","0"
"773","Inscription","Inscribe","Higher inscription skill allows you to learn more advanced inscriptions.  Inscriptions are acquired from learned scribes throughout the world.","","","11","237171","1","0","0","4224","45357"
"775","Pet - Moth","","","","","7","0","0","0","0","0","0"
"777","Mounts","","Your mounts.","","","7","132167","0","0","0","2","0"
"778","Companions","","Your companions.","","","7","0","0","0","0","2","0"
"780","Pet - Exotic Chimaera","","","","","7","0","0","0","0","0","0"
"781","Pet - Exotic Devilsaur","","","","","7","0","0","0","0","0","0"
"782","Pet - Ghoul","","","","","7","136119","0","0","0","0","0"
"783","Pet - Exotic Aqiri","","","","","7","0","0","0","0","0","0"
"784","Pet - Exotic Worm","","","","","7","0","0","0","0","0","0"
"785","Pet - Wasp","","Pet - Wasp","","","7","0","0","0","0","0","0"
"786","Pet - Exotic Clefthoof","","","","","7","1044794","0","0","0","0","0"
"787","Pet - Exotic Core Hound","","","","","7","0","0","0","0","0","0"
"788","Pet - Exotic Spirit Beast","","","","","7","0","0","0","0","0","0"
"789","Racial - Worgen","","Racial - Worgen","","","9","136243","0","0","0","42130","0"
"790","Racial - Goblin","","Racial - Goblin","","","9","0","0","0","0","42130","0"
"791","Language: Gilnean","","","","","10","136243","0","0","0","128","0"
"792","Language: Goblin","","","","","10","136243","0","0","0","128","0"
"794","Archaeology","","Higher archaeology skill allows you to complete more valuable artifacts and collect more artifact fragments. Fragments can be found in ruins and dig sites.","","","9","441139","0","0","0","128","0"
"795","Hunter","","Hunter skills.","","","7","626000","0","0","0","1048","0"
"796","Death Knight","","Death Knight skills.","","","7","625998","0","0","0","1048","0"
"798","Druid","","Druid skills.","","","7","625999","0","0","0","1048","0"
"800","Paladin","","Paladin skills.","","","7","626003","0","0","0","1048","0"
"804","Priest","","Priest skills.","","","7","626004","0","0","0","1048","0"
"805","Pet - Water Elemental","","","","","7","0","0","0","0","0","0"
"808","Pet - Fox","","","","","7","0","0","0","0","0","0"
"810","All - Glyphs","","Glyphs go here!","","","12","254290","0","0","0","130","0"
"811","Pet - Hound","","","","","7","0","0","0","0","0","0"
"815","Pet - Monkey","","","","","5","0","0","0","0","0","0"
"817","Pet - Exotic Shale Beast","","","","","7","877478","0","0","0","0","0"
"818","Beetle","","","","","7","0","0","0","0","0","0"
"821","All - Guild Perks","","","","","5","0","0","0","0","2","0"
"824","Pet - Hydra","","","","","7","463493","0","0","0","0","0"
"829","Monk","","Monk skills.","","","7","626002","0","0","0","1048","0"
"840","Warrior","","Warrior skills.","","","7","626008","0","0","0","1048","0"
"849","Warlock","","Warlock skills.","","","7","626007","0","0","0","1052","0"
"899","Racial - Pandaren","","Racial - Pandaren","","","5","0","0","0","0","32914","0"
"904","Mage","","Mage skills.","","","7","626001","0","0","0","1048","0"
"905","Language: Pandaren Neutral","","","","","10","136243","0","0","0","0","0"
"921","Rogue","","Rogue skills.","","","7","626005","0","0","0","1048","0"
"924","Shaman","","Shaman skills.","","","7","626006","0","0","0","1048","0"
"927","Fel Imp","","","","","7","460856","0","0","0","0","0"
"928","Voidlord","","","","","5","538447","0","0","0","0","0"
"929","Shivarra","","","","","5","574999","0","0","0","0","0"
"930","Observer","","","","","5","538445","0","0","0","0","0"
"931","Wrathguard","","","","","5","462730","0","0","0","0","0"
"934","All - Specializations","","Misc specialization handling spells go here.","","","12","0","0","0","0","0","0"
"960","Runeforging","Engrave","","","","7","237523","0","0","0","128","0"
"962","Pet - Primal Fire Elemental","","","","","7","0","0","0","0","0","0"
"963","Pet - Primal Earth Elemental","","","","","7","0","0","0","0","0","0"
"975","Way of the Grill","","","","","9","0","1","2544","0","32","0"
"976","Way of the Wok","","","","","9","0","1","2544","0","32","0"
"977","Way of the Pot","","","","","9","0","1","2544","0","32","0"
"978","Way of the Steamer","","","","","9","0","1","2544","0","32","0"
"979","Way of the Oven","","","","","9","0","1","2544","0","32","0"
"980","Way of the Brew","","","","","9","0","1","2544","0","32","0"
"981","Apprentice Cooking","","","","","12","0","1","185","0","0","0"
"982","Journeyman Cookbook","","","","","27","0","1","185","0","0","0"
"983","Pet - Rodent","","Pet - Rodent","","","7","134172","0","0","0","0","0"
"984","Pet - Crane","","","","","7","606543","0","0","0","0","0"
"985","Pet - Water Strider","","","","","7","132844","0","0","0","0","0"
"986","Pet - Exotic Stone Hound","","","","","7","625905","0","0","0","0","0"
"987","Pet - Gruffhorn","","","","","7","132248","0","0","0","0","0"
"988","Pet - Basilisk","","","","","7","0","0","0","0","0","0"
"999","NO PLAYERS","","","","","12","0","0","0","0","0","0"
"1305","Pet - Direhorn","","","","","7","791593","0","0","0","0","0"
"1748","Pet - Primal Storm Elemental","","Pet - Primal Storm Elemental","","","7","0","0","0","0","0","0"
"1777","Pet - Water Elemental Minor Talent Version","","Minor Talent Water Elemental","","","7","0","0","0","0","0","0"
"1819","Pet - Riverbeast","","","","","7","294471","0","0","0","0","0"
"1830","Unused","Enchant","Enchanting from the garrison.","","","12","132853","0","0","0","6","0"
"1848","Demon Hunter","","Demon Hunter skills.","","","7","1260827","0","0","0","1048","0"
"1945","Logging","","Higher logging skill allows you to harvest more difficult timber around the Draenor. If you cannot harvest specific timber, then increase your skill by upgrading your Lumber Mill.","","","9","975739","0","0","0","128","0"
"1981","Pet - Terrorguard","","Terrorguard","","","7","136243","0","0","0","0","0"
"1982","Pet - Abyssal","","Abyssal","","","7","136243","0","0","0","0","0"
"1993","Pet - Stag","","","","","7","1044501","0","0","0","0","0"
"2000","Trading Post","","Progress towards having a full set.","","","12","975746","0","0","0","2","0"
"2152","Warglaives","","Allows the use of warglaives.","","","6","135561","0","0","0","128","0"
"2189","Pet - Mechanical","","Mechanical Hunter Pet","","","7","136243","0","0","0","0","0"
"2216","Pet - Abomination","","Death Knight Unholy Talent Pet","","","7","298667","0","0","0","0","0"
"2279","Pet - Oxen","","Oxen","","","7","132248","0","0","0","0","0"
"2280","Pet - Scalehide","","Scalehide","","","7","132248","0","0","0","0","0"
"2361","Pet - Feathermane","","Pet - Feathermane","","","7","929300","0","0","0","0","0"
"2419","Racial - Nightborne","","Racial - Nightborne","","","9","136243","0","0","0","33938","0"
"2420","Racial - Highmountain Tauren","","Racial - Highmountain Tauren","","","9","136243","0","0","0","33938","0"
"2421","Racial - Lightforged Draenei","","Racial - Lightforged Draenei","","","9","0","0","0","0","32914","0"
"2423","Racial - Void Elf","","Racial - Void Elf","","","9","136243","0","0","0","33938","0"
"2437","Kul Tiran Blacksmithing","","","Zandalari Blacksmithing","Battle for Azeroth Blacksmithing","11","136241","0","164","11","0","0"
"2454","Legion Blacksmithing","","","","","11","136241","0","164","10","0","0"
"2464","Language: Shalassian","","","","","10","136243","0","0","0","128","0"
"2465","Language: Thalassian","","","","","10","136243","0","0","0","128","0"
"2472","Draenor Blacksmithing","","","","","11","136241","0","164","9","0","0"
"2473","Pandaria Blacksmithing","","","","","11","136241","0","164","8","0","0"
"2474","Cataclysm Blacksmithing","","","","","11","136241","0","164","7","0","0"
"2475","Northrend Blacksmithing","","","","","11","136241","0","164","6","0","0"
"2476","Outland Blacksmithing","","","","","11","136241","0","164","5","0","0"
"2477","Blacksmithing","","","","","11","136241","0","164","4","0","0"
"2478","Kul Tiran Alchemy","","","Zandalari Alchemy","Battle for Azeroth Alchemy","11","136240","0","171","11","0","0"
"2479","Legion Alchemy","","","","","11","136240","0","171","10","0","0"
"2480","Draenor Alchemy","","","","","11","136240","0","171","9","0","0"
"2481","Pandaria Alchemy","","","","","11","136240","0","171","8","0","0"
"2482","Cataclysm Alchemy","","","","","11","136240","0","171","7","0","0"
"2483","Northrend Alchemy","","","","","11","136240","0","171","6","0","0"
"2484","Outland Alchemy","","","","","11","136240","0","171","5","0","0"
"2485","Alchemy","","","","","11","136240","0","171","4","0","0"
"2486","Kul Tiran Enchanting","","","Zandalari Enchanting","Battle for Azeroth Enchanting","11","136244","0","333","11","0","0"
"2487","Legion Enchanting","","","","","11","136244","0","333","10","0","0"
"2488","Draenor Enchanting","","","","","11","136244","0","333","9","0","0"
"2489","Pandaria Enchanting","","","","","11","136244","0","333","8","0","0"
"2491","Cataclysm Enchanting","","","","","11","136244","0","333","7","0","0"
"2492","Northrend Enchanting","","","","","11","136244","0","333","6","0","0"
"2493","Outland Enchanting","","","","","11","136244","0","333","5","0","0"
"2494","Enchanting","","","","","11","136244","0","333","4","0","0"
"2499","Kul Tiran Engineering","","","Zandalari Engineering","Battle for Azeroth Engineering","11","136243","0","202","11","0","0"
"2500","Legion Engineering","","","","","11","136243","0","202","10","0","0"
"2501","Draenor Engineering","","","","","11","136243","0","202","9","0","0"
"2502","Pandaria Engineering","","","","","11","136243","0","202","8","0","0"
"2503","Cataclysm Engineering","","","","","11","136243","0","202","7","0","0"
"2504","Northrend Engineering","","","","","11","136243","0","202","6","0","0"
"2505","Outland Engineering","","","","","11","136243","0","202","5","0","0"
"2506","Engineering","","","","","11","136243","0","202","4","0","0"
"2507","Kul Tiran Inscription","","","Zandalari Inscription","Battle for Azeroth Inscription","11","237171","0","773","11","0","0"
"2508","Legion Inscription","","","","","11","237171","0","773","10","0","0"
"2509","Draenor Inscription","","","","","11","237171","0","773","9","0","0"
"2510","Pandaria Inscription","","","","","11","237171","0","773","8","0","0"
"2511","Cataclysm Inscription","","","","","11","237171","0","773","7","0","0"
"2512","Northrend Inscription","","","","","11","237171","0","773","6","0","0"
"2513","Outland Inscription","","","","","11","237171","0","773","5","0","0"
"2514","Inscription","","","","","11","237171","0","773","4","0","0"
"2517","Kul Tiran Jewelcrafting","","","Zandalari Jewelcrafting","Battle for Azeroth Jewelcrafting","11","134071","0","755","11","0","0"
"2518","Legion Jewelcrafting","","","","","11","134071","0","755","10","0","0"
"2519","Draenor Jewelcrafting","","","","","11","134071","0","755","9","0","0"
"2520","Pandaria Jewelcrafting","","","","","11","134071","0","755","8","0","0"
"2521","Cataclysm Jewelcrafting","","","","","11","134071","0","755","7","0","0"
"2522","Northrend Jewelcrafting","","","","","11","134071","0","755","6","0","0"
"2523","Outland Jewelcrafting","","","","","11","134071","0","755","5","0","0"
"2524","Jewelcrafting","","","","","11","134071","0","755","4","0","0"
"2525","Kul Tiran Leatherworking","","","Zandalari Leatherworking","Battle for Azeroth Leatherworking","11","136247","0","165","11","0","0"
"2526","Legion Leatherworking","","","","","11","136247","0","165","10","0","0"
"2527","Draenor Leatherworking","","","","","11","136247","0","165","9","0","0"
"2528","Pandaria Leatherworking","","","","","11","136247","0","165","8","0","0"
"2529","Cataclysm Leatherworking","","","","","11","136247","0","165","7","0","0"
"2530","Northrend Leatherworking","","","","","11","136247","0","165","6","0","0"
"2531","Outland Leatherworking","","","","","11","136247","0","165","5","0","0"
"2532","Leatherworking","","","","","11","136247","0","165","4","0","0"
"2533","Kul Tiran Tailoring","","","Zandalari Tailoring","Battle for Azeroth Tailoring","11","136249","0","197","11","0","0"
"2534","Legion Tailoring","","","","","11","136249","0","197","10","0","0"
"2535","Draenor Tailoring","","","","","11","136249","0","197","9","0","0"
"2536","Pandaria Tailoring","","","","","11","136249","0","197","8","0","0"
"2537","Cataclysm Tailoring","","","","","11","136249","0","197","7","0","0"
"2538","Northrend Tailoring","","","","","11","136249","0","197","6","0","0"
"2539","Outland Tailoring","","","","","11","136249","0","197","5","0","0"
"2540","Tailoring","","","","","11","136249","0","197","4","0","0"
"2541","Kul Tiran Cooking","","","Zandalari Cooking","Battle for Azeroth Cooking","9","133971","0","185","11","0","0"
"2542","Legion Cooking","","","","","9","133971","0","185","10","0","0"
"2543","Draenor Cooking","","","","","9","133971","0","185","9","0","0"
"2544","Pandaria Cooking","","","","","9","133971","0","185","8","0","0"
"2545","Cataclysm Cooking","","","","","9","133971","0","185","7","0","0"
"2546","Northrend Cooking","","","","","9","133971","0","185","6","0","0"
"2547","Outland Cooking","","","","","9","133971","0","185","5","0","0"
"2548","Cooking","","","","","9","133971","0","185","4","0","0"
"2549","Kul Tiran Herbalism","","","Zandalari Herbalism","Battle for Azeroth Herbalism","11","136246","0","182","11","0","0"
"2550","Legion Herbalism","","","","","11","136246","0","182","10","0","0"
"2551","Draenor Herbalism","","","","","11","136246","0","182","9","0","0"
"2552","Pandaria Herbalism","","","","","11","136246","0","182","8","0","0"
"2553","Cataclysm Herbalism","","","","","11","136246","0","182","7","0","0"
"2554","Northrend Herbalism","","","","","11","136246","0","182","6","0","0"
"2555","Outland Herbalism","","","","","11","136246","0","182","5","0","0"
"2556","Herbalism","","","","","11","136246","0","182","4","0","0"
"2557","Kul Tiran Skinning","","","Zandalari Skinning","Battle for Azeroth Skinning","11","134366","0","393","11","0","0"
"2558","Legion Skinning","","","","","11","134366","0","393","10","0","0"
"2559","Draenor Skinning","","","","","11","134366","0","393","9","0","0"
"2560","Pandaria Skinning","","","","","11","134366","0","393","8","0","0"
"2561","Cataclysm Skinning","","","","","11","134366","0","393","7","0","0"
"2562","Northrend Skinning","","","","","11","134366","0","393","6","0","0"
"2563","Outland Skinning","","","","","11","134366","0","393","5","0","0"
"2564","Skinning","","","","","11","134366","0","393","4","0","0"
"2565","Kul Tiran Mining","","","Zandalari Mining","Battle for Azeroth Mining","11","134708","0","186","11","0","0"
"2566","Legion Mining","","","","","11","134708","0","186","10","0","0"
"2567","Draenor Mining","","","","","11","134708","0","186","9","0","0"
"2568","Pandaria Mining","","","","","11","134708","0","186","8","0","0"
"2569","Cataclysm Mining","","","","","11","134708","0","186","7","0","0"
"2570","Northrend Mining","","","","","11","134708","0","186","6","0","0"
"2571","Outland Mining","","","","","11","134708","0","186","5","0","0"
"2572","Mining","","","","","11","134708","0","186","4","0","0"
"2585","Kul Tiran Fishing","","","Zandalari Fishing","Battle for Azeroth Fishing","9","136245","0","356","11","16384","0"
"2586","Legion Fishing","","","","","9","136245","0","356","10","16384","0"
"2587","Draenor Fishing","","","","","9","136245","0","356","9","16384","0"
"2588","Pandaria Fishing","","","","","9","136245","0","356","8","16384","0"
"2589","Cataclysm Fishing","","","","","9","136245","0","356","7","16384","0"
"2590","Northrend Fishing","","","","","9","136245","0","356","6","16384","0"
"2591","Outland Fishing","","","","","9","136245","0","356","5","16384","0"
"2592","Fishing","","","","","9","136245","0","356","4","16384","0"
"2597","Racial - Dark Iron Dwarf","","Racial - Dark Iron Dwarf","","","9","136243","0","0","0","33938","0"
"2598","Racial - Mag'har Orc","","Racial - Mag'har Orc","","","9","136243","0","0","0","33938","0"
"2703","Pet - Lizard","","Pet - Lizard","","","7","136243","0","0","0","0","0"
"2704","Pet - Horse","","","","","7","0","0","0","0","0","0"
"2705","Pet - Exotic Pterrordax","","","","","7","1624590","0","0","0","0","0"
"2706","Pet - Toad","","","","","7","804969","0","0","0","0","0"
"2707","Pet - Exotic Carapid","","","","","7","2011146","0","0","0","0","0"
"2716","Second Pet - Hunter","","","","","7","0","0","0","0","0","0"
"2719","Pet - Blood Beast","","","","","7","1687702","0","0","0","0","0"
"2720","Junkyard Tinkering","Tinker","Schematics can be found on monsters in Mechagon, and from quests.","","","11","2915722","1","0","0","0","0"
"2721","Racial - Zandalari Troll","","Racial - Zandalari Troll","","","9","0","0","0","0","33938","0"
"2723","Racial - Kul Tiran","","Racial - Kul Tiran","","","9","0","0","0","0","33938","0"
"2727","All Classes","","Azerite Powers","","","9","0","0","0","0","0","0"
"2730","Kyrian","","Kyrian Covenant","","","7","3641395","0","0","0","1040","0"
"2731","Venthyr","","Venthyr Covenant","","","7","3641397","0","0","0","1040","0"
"2732","Night Fae","","Night Fae Covenant","","","7","3641394","0","0","0","1040","0"
"2733","Necrolord","","Necrolord Covenant","","","7","3641396","0","0","0","1040","0"
"2734","Mount Equipment","","","","","12","0","0","0","0","2","0"
"2750","Shadowlands Alchemy","","","","","11","136240","0","171","12","0","0"
"2751","Shadowlands Blacksmithing","","","","","11","136241","0","164","12","0","0"
"2752","Shadowlands Cooking","","","","","9","133971","0","185","12","0","0"
"2753","Shadowlands Enchanting","","","","","11","136244","0","333","12","0","0"
"2754","Shadowlands Fishing","","","","","9","136245","0","356","12","16384","0"
"2755","Shadowlands Engineering","","","","","11","136243","0","202","12","0","0"
"2756","Shadowlands Inscription","","","","","11","237171","0","773","12","0","0"
"2757","Shadowlands Jewelcrafting","","","","","11","134071","0","755","12","0","0"
"2758","Shadowlands Leatherworking","","","","","11","136247","0","165","12","0","0"
"2759","Shadowlands Tailoring","","","","","11","136249","0","197","12","0","0"
"2760","Shadowlands Herbalism","","","","","11","136246","0","182","12","0","0"
"2761","Shadowlands Mining","","","","","11","134708","0","186","12","0","0"
"2762","Shadowlands Skinning","","","","","11","134366","0","393","12","0","0"
"2773","Racial - Dark Iron Dwarf","","Racial - Dark Iron Dwarf","","","9","136243","0","0","0","33938","0"
"2774","Racial - Mechgnome","","Racial - Mechagnome","","","9","0","0","0","0","33938","0"
"2775","Racial - Vulpera","","Racial - Vulpera","","","9","0","0","0","0","33938","0"
"2776","Language: Vulpera","","","","","10","136243","0","0","0","128","0"
"2777","Soul Cyphering","Imbue","New soul cyphers can be found within the Maw.","","","11","895888","1","0","0","0","0"
"2787","Abominable Stitching","Stitcher","Parts can be found on monsters in the Shadowlands, and from quests.","","","11","3675492","0","0","0","0","0"
"2791","Ascension Crafting","Crafting","Recipes can be obtained through the Path of Ascension feature.","","","11","3054888","0","0","0","0","0"
"2805","Pet - Mammoth","","","","","7","136243","0","0","0","0","0"
"2806","Pet - Courser","","","","","7","132248","0","0","0","0","0"
"2807","Pet - Camel","","","","","7","132248","0","0","0","0","0"
"2811","Stygia Crafting","Crafting","Must be in possession of Soulforger's Tools.","","","11","2578727","0","0","0","0","0"
