Id,Name,ArtifactAppearanceSetId,DisplayIndex,UnlockPlayerConditionId,ItemAppearanceModifierId,UiSwatchColor,UiModelSaturation,UiModelOpacity,OverrideShapeshiftFormId,OverrideShapeshiftDisplayId,UiItemAppearanceId,UiAltItemAppearanceId,Flags,UiCameraId,UsablePlayerConditionId
"51","G'Hanir, the Mother Tree","14","3","37723","15","-9044232","0.5","0.5","0","0","0","0","0","68","0"
"52","G'Hanir, the Mother Tree","14","4","37724","16","-1443782","0.5","0.5","0","0","0","0","0","68","0"
"53","G'Hanir, the Mother Tree","15","2","37731","17","-5955107","0.5","0.5","0","0","0","0","0","60","0"
"54","G'Hanir, the Mother Tree","15","1","37725","18","-2621457","0.5","0.5","0","0","0","0","0","60","0"
"55","G'Hanir, the Mother Tree","15","3","37732","19","42719","0.5","0.5","0","0","0","0","0","60","0"
"56","G'Hanir, the Mother Tree","15","4","37733","20","2621373","0.5","0.5","0","0","0","0","0","60","0"
"57","G'Hanir, the Mother Tree","16","2","37728","21","1834826","0.5","0.5","0","0","0","0","0","69","0"
"58","G'Hanir, the Mother Tree","16","1","37726","22","7995557","0.5","0.5","0","0","0","0","0","69","0"
"59","G'Hanir, the Mother Tree","16","3","37729","23","12910592","0.5","0.5","0","0","0","0","0","69","0"
"60","G'Hanir, the Mother Tree","16","4","37730","24","-12486401","0.5","0.5","0","0","0","0","0","69","0"
"61","G'Hanir, the Mother Tree","17","2","39784","25","3800902","0.5","0.5","0","0","0","0","0","70","0"
"62","G'Hanir, the Mother Tree","17","1","42275","26","-10008885","0.5","0.5","0","0","0","0","0","70","0"
"63","G'Hanir, the Mother Tree","17","3","39785","27","13369344","0.5","0.5","0","0","0","0","0","70","0"
"64","G'Hanir, the Mother Tree","17","4","39786","28","-13534254","0.5","0.5","0","0","0","0","0","70","0"
"66","Scale of the Earthwarder","20","1","88083","12","13256731","0.6","0.45","0","0","0","0","1","71","0"
"67","Fangs of the Devourer","21","1","88102","9","8187704","0.5","0.5","0","0","0","0","1","0","0"
"68","Fangs of the Devourer","21","2","37718","10","4099302","0.5","0.5","0","0","0","0","0","0","0"
"69","Fangs of the Devourer","21","3","37719","11","7359174","0.5","0.5","0","0","0","0","0","0","0"
"70","Fangs of the Devourer","21","4","37720","12","3857118","0.5","0.5","0","0","0","0","0","0","0"
"71","Fangs of the Devourer","22","1","37725","13","8708667","0.5","0.5","0","0","0","0","0","0","0"
"72","Fangs of the Devourer","22","2","37731","14","4647141","0.5","0.5","0","0","0","0","0","0","0"
"73","Fangs of the Devourer","22","3","37732","15","8009433","0.5","0.5","0","0","0","0","0","0","0"
"74","Fangs of the Devourer","22","4","37733","16","15199526","0.5","0.5","0","0","0","0","0","0","0"
"75","Fangs of the Devourer","23","3","37723","17","7266609","0.5","0.5","0","0","0","0","0","0","0"
"76","Fangs of the Devourer","23","2","37722","18","4287200","0.5","0.5","0","0","0","0","0","0","0"
"77","Fangs of the Devourer","23","1","37721","19","7749083","0.5","0.5","0","0","0","0","0","0","0"
"78","Fangs of the Devourer","23","4","37724","20","3989733","0.5","0.5","0","0","0","0","0","0","0"
"79","Fangs of the Devourer","24","3","37729","21","2152008","0.5","0.5","0","0","0","0","0","0","0"
"80","Fangs of the Devourer","24","2","37728","22","5577646","0.5","0.5","0","0","0","0","0","0","0"
"81","Fangs of the Devourer","24","1","37726","23","15277084","0.5","0.5","0","0","0","0","0","0","0"
"82","Fangs of the Devourer","24","4","37730","24","3117446","0.5","0.5","0","0","0","0","0","0","0"
"83","Fangs of the Devourer","25","2","52461","25","4780008","0.5","0.5","0","0","0","0","16","0","0"
"84","Fangs of the Devourer","25","1","44700","26","8037362","0.5","0.5","0","0","0","0","8","0","0"
"85","Fangs of the Devourer","25","3","52592","27","8207315","0.5","0.5","0","0","0","0","16","0","0"
"86","Fangs of the Devourer","25","4","52674","28","15332339","0.5","0.5","0","0","0","0","16","0","0"
"107","Maw of the Damned","32","1","88090","9","16723502","0.6","0.4","0","0","0","0","1","0","0"
"110","Apocalypse","33","1","88091","9","3138349","0.5","0.5","0","0","0","0","1","62","0"
"111","Blades of the Fallen Prince","39","1","88085","9","3256556","0.7","0.4","0","0","0","0","1","62","0"
"112","Apocalypse","33","2","37718","10","2941171","0.5","0.5","0","0","0","0","0","62","0"
"113","The Fist of Ra-den","40","1","88100","9","5682687","0.5","0.5","0","0","0","0","1","0","0"
"114","Thas'dorah, Legacy of the Windrunners","41","1","88110","9","4186327","0.5","0.5","0","0","0","0","1","0","0"
"115","The Kingslayers","42","2","37718","9","7280536","0.5","0.5","0","0","0","0","0","0","0"
"116","Sharas'dal, Scepter of Tides","43","1","88099","9","-14700624","0.5","0.5","0","0","0","0","1","0","0"
"117","Doomhammer","44","1","88098","9","11190488","0.5","0.5","0","0","0","0","1","0","0"
"118","T'uure, Beacon of the Naaru","45","1","88104","9","2267886","0.5","0.5","0","0","0","0","1","0","0"
"119","Xal'atath, Blade of the Black Empire","46","1","88106","9","6004187","0.5","0.5","0","0","0","0","1","0","0"
"120","The Silver Hand","47","1","88093","9","16120349","0.5","0.5","0","0","0","0","1","0","0"
"121","Claws of Ursoc (Purple)","48","1","37266","9","7878111","0.5","0.5","5","66686","0","0","3","0","38250"
"123","Sheilun, Staff of the Mists","50","1","88113","9","1493233","0.5","0.5","0","0","0","0","1","0","0"
"124","Felo'melorn","51","1","88096","9","15950399","0.5","0.5","0","0","0","0","1","0","0"
"125","Talonclaw, Spear of the Wild Gods","52","1","88112","9","15876397","0.5","0.5","0","0","0","0","1","0","0"
"126","Aluneth, Greatstaff of the Magna","53","1","88082","9","10432187","0.5","0.5","0","0","0","0","1","0","0"
"127","Aluneth, Greatstaff of the Magna","53","3","37719","10","16645629","0.5","0.5","0","0","0","0","0","0","0"
"128","Aluneth, Greatstaff of the Magna","53","4","37720","11","4711769","0.5","0.5","0","0","0","0","0","0","0"
"129","Aluneth, Greatstaff of the Magna","53","2","37718","12","4439023","0.5","0.5","0","0","0","0","0","0","0"
"130","Aluneth, Greatstaff of the Magna","54","2","37722","13","4439023","0.5","0.5","0","0","0","0","0","0","0"
"131","Aluneth, Greatstaff of the Magna","54","4","37724","14","3207005","0.5","0.5","0","0","0","0","0","0","0"
"132","Aluneth, Greatstaff of the Magna","54","1","37721","15","10564273","0.5","0.5","0","0","0","0","0","0","0"
"133","Aluneth, Greatstaff of the Magna","54","3","37723","16","16777215","0.5","0.5","0","0","0","0","0","0","0"
"134","Aluneth, Greatstaff of the Magna","55","1","37725","17","2320618","0.5","0.5","0","0","0","0","0","0","0"
"135","Aluneth, Greatstaff of the Magna","55","4","37733","18","3666734","0.5","0.5","0","0","0","0","0","0","0"
"136","Aluneth, Greatstaff of the Magna","55","2","37731","19","10692572","0.5","0.5","0","0","0","0","0","0","0"
"137","Aluneth, Greatstaff of the Magna","55","3","37732","20","16777215","0.5","0.5","0","0","0","0","0","0","0"
"138","Aluneth, Greatstaff of the Magna","56","2","37728","21","5143016","0.5","0.5","0","0","0","0","0","0","0"
"139","Aluneth, Greatstaff of the Magna","56","4","37730","22","5630030","0.5","0.5","0","0","0","0","0","0","0"
"140","Aluneth, Greatstaff of the Magna","56","3","37729","23","15767278","0.5","0.5","0","0","0","0","0","0","0"
"141","Aluneth, Greatstaff of the Magna","56","1","37726","24","11680943","0.5","0.5","0","0","0","0","0","0","0"
"142","Aluneth, Greatstaff of the Magna","57","4","52660","25","5143016","0.5","0.5","0","0","0","0","16","0","0"
"143","Aluneth, Greatstaff of the Magna","57","2","52495","26","11948839","0.5","0.5","0","0","0","0","16","0","0"
"144","Aluneth, Greatstaff of the Magna","57","1","44158","27","15267596","0.5","0.5","0","0","0","0","8","0","0"
"145","Aluneth, Greatstaff of the Magna","57","3","52627","28","6382171","0.5","0.5","0","0","0","0","16","0","0"
"146","Scale of the Earthwarder","20","4","37720","11","9056925","0.6","0.45","0","0","0","0","0","71","0"
"147","Scale of the Earthwarder","20","2","37718","10","6542710","0.5","0.4","0","0","0","0","0","71","0"
"148","Scale of the Earthwarder","20","3","37719","9","3635402","0.6","0.4","0","0","0","0","0","71","0"
"149","Scale of the Earthwarder","61","3","37723","13","2588395","0.5","0.5","0","0","0","0","0","71","0"
"150","Scale of the Earthwarder","61","2","37722","14","13153068","0.5","0.5","0","0","0","0","0","71","0"
"151","Scale of the Earthwarder","61","4","37724","15","12330987","0.5","0.5","0","0","0","0","0","71","0"
"152","Scale of the Earthwarder","61","1","37721","16","10822946","0.5","0.5","0","0","0","0","0","71","0"
"153","Scale of the Earthwarder","58","2","37728","17","5011930","0.5","0.35","0","0","0","0","0","71","0"
"154","Scale of the Earthwarder","58","1","37726","18","4577901","0.4","0.35","0","0","0","0","0","71","0"
"155","Scale of the Earthwarder","58","3","37729","19","10629571","0.5","0.35","0","0","0","0","0","71","0"
"156","Scale of the Earthwarder","58","4","37730","20","15410986","0.5","0.35","0","0","0","0","0","71","0"
"157","Scale of the Earthwarder","59","2","39784","21","4626147","0.3","0.6","0","0","0","0","0","71","0"
"158","Scale of the Earthwarder","59","3","39785","22","8975941","0.5","0.5","0","0","0","0","0","71","0"
"159","Scale of the Earthwarder","59","1","42304","23","15378707","0.5","0.5","0","0","0","0","0","71","0"
"160","Scale of the Earthwarder","59","4","39786","24","11216875","0.5","0.5","0","0","0","0","0","71","0"
"161","Scale of the Earthwarder","60","3","37732","25","2588395","0.5","0.5","0","0","0","0","0","71","0"
"162","Scale of the Earthwarder","60","2","37731","26","2616127","0.5","0.5","0","0","0","0","0","71","0"
"163","Scale of the Earthwarder","60","4","37733","27","8265410","0.5","0.5","0","0","0","0","0","71","0"
"164","Scale of the Earthwarder","60","1","37725","28","16314894","0.5","0.5","0","0","0","0","0","71","0"
"168","Ebonchill, Greatstaff of Alodi","64","1","88097","9","2697697","0.5","0.5","0","0","0","0","1","0","0"
"169","Ebonchill, Greatstaff of Alodi","64","2","37718","10","5099863","0.5","0.5","0","0","0","0","0","0","0"
"170","Ebonchill, Greatstaff of Alodi","64","3","37719","11","10174674","0.5","0.5","0","0","0","0","0","0","0"
"171","Ebonchill, Greatstaff of Alodi","64","4","37720","12","16711685","0.5","0.5","0","0","0","0","0","0","0"
"172","Ebonchill, Greatstaff of Alodi","65","1","37721","13","3881451","0.5","0.5","0","0","0","0","0","0","0"
"173","Ebonchill, Greatstaff of Alodi","65","2","37722","14","5099863","0.5","0.5","0","0","0","0","0","0","0"
"174","Ebonchill, Greatstaff of Alodi","65","3","37723","15","10174674","0.5","0.5","0","0","0","0","0","0","0"
"175","Ebonchill, Greatstaff of Alodi","65","4","37724","16","16711685","0.5","0.5","0","0","0","0","0","0","0"
"176","Ebonchill, Greatstaff of Alodi","66","2","37728","17","2697697","0.5","0.5","0","0","0","0","0","0","0"
"177","Ebonchill, Greatstaff of Alodi","66","1","37726","18","2487336","0.5","0.5","0","0","0","0","0","0","0"
"178","Ebonchill, Greatstaff of Alodi","66","3","37729","19","10174674","0.5","0.5","0","0","0","0","0","0","0"
"179","Ebonchill, Greatstaff of Alodi","66","4","37730","20","16711685","0.5","0.5","0","0","0","0","0","0","0"
"180","Ebonchill, Greatstaff of Alodi","67","1","42283","21","14517529","0.5","0.5","0","0","0","0","0","0","0"
"181","Ebonchill, Greatstaff of Alodi","67","2","39784","22","11999467","0.5","0.5","0","0","0","0","0","0","0"
"182","Ebonchill, Greatstaff of Alodi","67","3","39785","23","11006016","0.5","0.5","0","0","0","0","0","0","0"
"183","Ebonchill, Greatstaff of Alodi","67","4","39786","24","2663653","0.5","0.5","0","0","0","0","0","0","0"
"184","Ebonchill, Greatstaff of Alodi","68","1","37725","25","2744738","0.5","0.5","0","0","0","0","0","0","0"
"185","Ebonchill, Greatstaff of Alodi","68","2","37731","26","3187001","0.5","0.5","0","0","0","0","0","0","0"
"186","Ebonchill, Greatstaff of Alodi","68","3","37732","27","10174674","0.5","0.5","0","0","0","0","0","0","0"
"187","Ebonchill, Greatstaff of Alodi","68","4","37733","28","15584394","0.5","0.5","0","0","0","0","0","0","0"
"188","Scepter of Sargeras","49","1","88107","9","7614128","0.5","0.5","0","0","0","0","1","0","0"
"189","Scepter of Sargeras","49","2","37718","10","4870381","0.5","0.5","0","0","0","0","0","0","0"
"190","Scepter of Sargeras","49","3","37719","11","2745662","0.5","0.5","0","0","0","0","0","0","0"
"191","Scepter of Sargeras","49","4","37720","12","16711680","0.5","0.5","0","0","0","0","0","0","0"
"192","Scepter of Sargeras","69","3","37723","13","7614128","0.5","0.5","0","0","0","0","0","0","0"
"193","Scepter of Sargeras","69","2","37722","14","4870381","0.5","0.5","0","0","0","0","0","0","0"
"194","Scepter of Sargeras","69","1","37721","15","2745662","0.5","0.5","0","0","0","0","0","0","0"
"195","Scepter of Sargeras","69","4","37724","16","16711680","0.5","0.5","0","0","0","0","0","0","0"
"196","Scepter of Sargeras","70","3","37732","17","7614128","0.5","0.5","0","0","0","0","0","0","0"
"197","Scepter of Sargeras","70","2","37731","18","1172800","0.5","0.5","0","0","0","0","0","0","0"
"198","Scepter of Sargeras","70","1","37725","19","15725596","0.5","0.5","0","0","0","0","0","0","0"
"199","Scepter of Sargeras","70","4","37733","20","16711680","0.5","0.5","0","0","0","0","0","0","0"
"200","Scepter of Sargeras","71","1","37726","21","7614128","0.5","0.5","0","0","0","0","0","0","0"
"201","Scepter of Sargeras","71","2","37728","22","4870381","0.5","0.5","0","0","0","0","0","0","0"
"202","Scepter of Sargeras","71","3","37729","23","2745662","0.5","0.5","0","0","0","0","0","0","0"
"203","Scepter of Sargeras","71","4","37730","24","16711680","0.5","0.5","0","0","0","0","0","0","0"
"204","Scepter of Sargeras","72","4","39786","25","7614128","0.5","0.5","0","0","0","0","0","0","0"
"205","Scepter of Sargeras","72","2","39784","26","4907757","0.5","0.5","0","0","0","0","0","0","0"
"206","Scepter of Sargeras","72","3","39785","27","2745662","0.5","0.5","0","0","0","0","0","0","0"
"207","Scepter of Sargeras","72","1","42301","28","16711680","0.5","0.5","0","0","0","0","0","0","0"
"209","Thas'dorah, Legacy of the Windrunners","41","2","37718","10","7140935","0.5","0.5","0","0","0","0","0","0","0"
"210","Thas'dorah, Legacy of the Windrunners","41","3","37719","11","4496584","0.5","0.5","0","0","0","0","0","0","0"
"211","Thas'dorah, Legacy of the Windrunners","41","4","37720","12","13916219","0.5","0.5","0","0","0","0","0","0","0"
"212","Thas'dorah, Legacy of the Windrunners","73","2","37728","13","4964577","0.5","0.5","0","0","0","0","0","0","0"
"213","Thas'dorah, Legacy of the Windrunners","73","4","37730","14","14282300","0.5","0.5","0","0","0","0","0","0","0"
"214","Thas'dorah, Legacy of the Windrunners","73","3","37729","15","14631490","0.5","0.5","0","0","0","0","0","0","0"
"215","Thas'dorah, Legacy of the Windrunners","73","1","37726","16","7868432","0.5","0.5","0","0","0","0","0","0","0"
"216","Thas'dorah, Legacy of the Windrunners","74","4","37733","17","4251876","0.5","0.5","0","0","0","0","0","0","0"
"217","Thas'dorah, Legacy of the Windrunners","74","2","37731","18","9103712","0.5","0.5","0","0","0","0","0","0","0"
"218","Thas'dorah, Legacy of the Windrunners","74","3","37732","19","9189825","0.5","0.5","0","0","0","0","0","0","0"
"219","Thas'dorah, Legacy of the Windrunners","74","1","37725","20","14726704","0.5","0.5","0","0","0","0","0","0","0"
"220","Thas'dorah, Legacy of the Windrunners","75","4","37724","21","11641009","0.5","0.5","0","0","0","0","0","0","0"
"221","Thas'dorah, Legacy of the Windrunners","75","2","37722","22","4957916","0.5","0.5","0","0","0","0","0","0","0"
"222","Thas'dorah, Legacy of the Windrunners","75","3","37723","23","13382965","0.5","0.5","0","0","0","0","0","0","0"
"223","Thas'dorah, Legacy of the Windrunners","75","1","37721","24","-7579995","0.5","0.5","0","0","0","0","0","0","0"
"224","Thas'dorah, Legacy of the Windrunners","76","1","42278","25","2459070","0.5","0.5","0","0","0","0","0","0","0"
"225","Thas'dorah, Legacy of the Windrunners","76","2","39784","26","10483279","0.5","0.5","0","0","0","0","0","0","0"
"226","Thas'dorah, Legacy of the Windrunners","76","3","39785","27","15539999","0.5","0.5","0","0","0","0","0","0","0"
"227","Thas'dorah, Legacy of the Windrunners","76","4","39786","28","3204308","0.5","0.5","0","0","0","0","0","0","0"
"228","The Kingslayers","42","1","88103","10","16711680","0.5","0.5","0","0","0","0","1","0","0"
"229","The Kingslayers","42","3","37719","11","5368054","0.5","0.5","0","0","0","0","0","0","0"
"230","The Kingslayers","42","4","37720","12","16776960","0.5","0.5","0","0","0","0","0","0","0"
"231","The Kingslayers","77","3","37723","13","16107805","0.5","0.5","0","0","0","0","0","0","0"
"232","The Kingslayers","77","2","37722","14","10433269","0.5","0.5","0","0","0","0","0","0","0"
"233","The Kingslayers","78","2","37731","17","255","0.5","0.5","0","0","0","0","0","0","0"
"234","The Kingslayers","79","2","37728","21","255","0.5","0.5","0","0","0","0","0","0","0"
"235","The Kingslayers","77","1","37721","15","16711680","0.5","0.5","0","0","0","0","0","0","0"
"236","The Kingslayers","77","4","37724","16","4320243","0.5","0.5","0","0","0","0","0","0","0"
"237","The Kingslayers","78","1","37725","18","65280","0.5","0.5","0","0","0","0","0","0","0"
"238","The Kingslayers","78","3","37732","19","16711680","0.5","0.5","0","0","0","0","0","0","0"
"239","The Kingslayers","78","4","37733","20","4127224","0.5","0.5","0","0","0","0","0","0","0"
"240","The Kingslayers","79","1","37726","22","16036875","0.5","0.5","0","0","0","0","0","0","0"
"241","The Kingslayers","79","3","37729","23","4913390","0.5","0.5","0","0","0","0","0","0","0"
"242","The Kingslayers","79","4","37730","24","16776960","0.5","0.5","0","0","0","0","0","0","0"
"244","Scythe of Elune","81","1","88089","9","-12526923","0.5","0.5","0","0","0","0","1","61","0"
"245","Xal'atath, Blade of the Black Empire","46","2","37718","10","9778147","0.5","0.5","0","0","0","0","0","0","0"
"246","Xal'atath, Blade of the Black Empire","46","3","37719","11","4775111","0.5","0.5","0","0","0","0","0","0","0"
"247","Xal'atath, Blade of the Black Empire","46","4","37720","12","15463408","0.5","0.5","0","0","0","0","0","0","0"
"248","Xal'atath, Blade of the Black Empire","82","3","37723","13","-6183280","0.5","0.5","0","0","0","0","0","0","0"
"249","Xal'atath, Blade of the Black Empire","82","2","37722","14","7463221","0.5","0.5","0","0","0","0","0","0","0"
"250","Xal'atath, Blade of the Black Empire","82","1","37721","15","7023546","0.5","0.5","0","0","0","0","0","0","0"
"251","Xal'atath, Blade of the Black Empire","82","4","37724","16","3531476","0.5","0.5","0","0","0","0","0","0","0"
"252","Xal'atath, Blade of the Black Empire","83","4","37733","17","9518140","0.5","0.5","0","0","0","0","0","0","0"
"253","Xal'atath, Blade of the Black Empire","83","2","37731","18","2986533","0.5","0.5","0","0","0","0","0","0","0"
"254","Xal'atath, Blade of the Black Empire","83","3","37732","19","6960054","0.5","0.5","0","0","0","0","0","0","0"
"255","Xal'atath, Blade of the Black Empire","83","1","37725","20","15144984","0.5","0.5","0","0","0","0","0","0","0"
"256","Xal'atath, Blade of the Black Empire","84","2","37728","21","7262259","0.5","0.5","0","0","0","0","0","0","0"
"257","Xal'atath, Blade of the Black Empire","84","1","37726","22","8929508","0.5","0.5","0","0","0","0","0","0","0"
"258","Xal'atath, Blade of the Black Empire","84","3","37729","23","4382149","0.5","0.5","0","0","0","0","0","0","0"
"259","Xal'atath, Blade of the Black Empire","84","4","37730","24","16777215","0.5","0.5","0","0","0","0","0","0","0"
"260","Xal'atath, Blade of the Black Empire","85","2","52509","25","-5505025","0.5","0.5","0","0","0","0","16","0","0"
"261","Xal'atath, Blade of the Black Empire","85","1","44703","26","-12714089","0.5","0.5","0","0","0","0","8","0","0"
"262","Xal'atath, Blade of the Black Empire","85","3","52638","27","9450975","0.5","0.5","0","0","0","0","16","0","0"
"263","Xal'atath, Blade of the Black Empire","85","4","52671","28","14804548","0.5","0.5","0","0","0","0","16","0","0"
"264","Claws of Ursoc (Brown)","48","2","37268","9","6233864","0.5","0.5","5","66693","0","0","3","0","34467"
"265","Claws of Ursoc (Teal)","48","3","37269","9","4840150","0.5","0.5","5","66683","0","0","3","0","76831"
"266","Claws of Ursoc (Burgundy)","48","4","37270","9","12137809","0.5","0.5","5","66685","0","0","3","0","76832"
"267","Claws of Ursoc (Gold)","48","5","37719","10","13541153","0.5","0.5","5","66687","0","0","0","0","0"
"268","Claws of Ursoc (White)","48","6","37718","11","14079702","0.5","0.5","5","66688","0","0","0","0","0"
"269","Claws of Ursoc (Black)","48","7","37720","12","1525299","0.5","0.5","5","66682","0","0","0","0","0"
"270","Stonepaw (Grey)","86","2","37722","14","5675392","0.5","0.5","5","66696","0","0","0","0","0"
"271","Avatar of Ursol (Blue)","87","2","37731","18","3064568","0.5","0.5","5","66704","0","0","0","0","0"
"272","Fallen to Nightmare (Teal)","88","1","37726","21","4646628","0.5","0.5","5","66719","0","0","0","0","0"
"273","Guardian of the Glade (Blue)","89","2","39784","30","4948674","0.5","0.5","5","66720","0","0","0","0","0"
"274","Stonepaw (Blue)","86","1","37721","13","5992620","0.5","0.5","5","66697","0","0","0","0","0"
"275","Stonepaw (Green)","86","3","37723","15","5029219","0.5","0.5","5","66698","0","0","0","0","0"
"276","Stonepaw (Fuschia)","86","4","37724","16","14042838","0.5","0.5","5","66699","0","0","0","0","0"
"277","Avatar of Ursol (Green)","87","1","37725","17","7926557","0.5","0.5","5","66705","0","0","0","0","0"
"278","Avatar of Ursol (Purple)","87","3","37732","19","12071158","0.5","0.5","5","66706","0","0","0","0","0"
"279","Avatar of Ursol (Red)","87","4","37733","20","16189962","0.5","0.5","5","66707","0","0","0","0","0"
"280","Fallen to Nightmare (Orange)","88","2","37728","22","16094250","0.5","0.5","5","66718","0","0","0","0","0"
"281","Fallen to Nightmare (Green)","88","3","37729","23","4511604","0.5","0.5","5","66717","0","0","0","0","0"
"282","Fallen to Nightmare (Red)","88","4","37730","24","15737376","0.5","0.5","5","66716","0","0","0","0","0"
"283","Guardian of the Glade (Brown)","89","1","42274","29","8346917","0.5","0.5","5","66721","0","0","0","0","0"
"284","Guardian of the Glade (Red)","89","3","39785","31","14826299","0.5","0.5","5","66722","0","0","0","0","0"
"285","Guardian of the Glade (White)","89","4","39786","32","16777215","0.5","0.5","5","66723","0","0","0","0","0"
"287","Fangs of Ashamane (Black)","91","5","37718","10","5052011","0.5","0.5","1","66775","0","0","0","0","0"
"288","Titanstrike","116","1","88111","9","3176653","0.5","0.5","0","0","0","0","1","0","0"
"289","Fu Zan, the Wanderer's Companion","129","1","88115","9","1370755","0.7","0.55","0","0","0","0","1","0","0"
