Id,Name,ClassMask,TrackingQuestId,Flags,TransmogSetGroupId,ItemNameDescriptionId,ParentTransmogSetId,Field_8_1_0_28294_008,ExpansionId,PatchIntroduced,UiOrder,ConditionId
"170","","0","45131","3","0","0","0","1","0","0","490","0"
"171","Regalia of the Chosen Dead","400","45208","2","47","13193","0","1","6","70100","8551","0"
"172","Regalia of the Chosen Dead","400","45223","2","47","2015","171","1","6","70100","8552","0"
"173","Regalia of the Chosen Dead","400","45224","2","47","13145","171","1","6","70100","8553","0"
"174","Regalia of the Chosen Dead","400","45225","2","47","1641","171","1","6","70100","8550","0"
"175","Garb of the Chosen Dead","3592","45226","2","47","13193","0","1","6","70100","8551","0"
"176","Garb of the Chosen Dead","3592","45227","2","47","2015","175","1","6","70100","8552","0"
"177","Garb of the Chosen Dead","3592","45228","2","47","13145","175","1","6","70100","8553","0"
"178","Garb of the Chosen Dead","3592","45229","2","47","1641","175","1","6","70100","8550","0"
"179","Chains of the Chosen Dead","68","45230","2","47","13193","0","1","6","70100","8551","0"
"180","Chains of the Chosen Dead","68","45231","2","47","2015","179","1","6","70100","8552","0"
"181","Chains of the Chosen Dead","68","45232","2","47","13145","179","1","6","70100","8553","0"
"182","Chains of the Chosen Dead","68","45233","2","47","1641","179","1","6","70100","8550","0"
"183","Funerary Plate of the Chosen Dead","35","45234","2","47","13193","0","1","6","70100","8551","0"
"184","Funerary Plate of the Chosen Dead","35","45235","2","47","2015","183","1","6","70100","8552","0"
"185","Funerary Plate of the Chosen Dead","35","45236","2","47","13145","183","1","6","70100","8553","0"
"186","Funerary Plate of the Chosen Dead","35","45237","2","47","1641","183","1","6","70100","8550","0"
"187","Dreadful Gladiator's Chain Armor","4","45583","16","9","13304","286","1","4","50003","4580","0"
"188","Dreadful Gladiator's Dragonhide Armor","1024","45584","16","9","13304","281","1","4","50003","4580","0"
"189","Dreadful Gladiator's Dreadplate Armor","32","45585","16","9","13304","285","1","4","50003","4580","0"
"190","Dreadful Gladiator's Felweave Armor","256","45593","16","9","13304","283","1","4","50003","4580","0"
"191","Dreadful Gladiator's Ironskin Armor","512","45594","16","9","13304","279","1","4","50003","4580","0"
"192","Dreadful Gladiator's Leather Armor","8","45595","16","9","13304","280","1","4","50003","4580","0"
"193","Dreadful Gladiator's Plate","1","45596","16","9","13304","278","1","4","50003","4580","0"
"194","Dreadful Gladiator's Ringmail Armor","64","45597","16","9","13304","284","1","4","50003","4580","0"
"195","Dreadful Gladiator's Satin Armor","16","45598","16","9","13304","282","1","4","50003","4580","0"
"196","Dreadful Gladiator's Scaled Armor","2","45599","16","9","13304","277","1","4","50003","4580","0"
"197","Dreadful Gladiator's Silk Armor","128","45600","16","9","13304","276","1","4","50003","4580","0"
"198","Grievous Gladiator's Chain Armor","4","45601","24","15","13301","0","1","4","50200","5220","0"
"199","Grievous Gladiator's Chain Armor","4","45602","20","15","13301","0","1","4","50200","5220","0"
"200","Grievous Gladiator's Dragonhide Armor","1024","45603","24","15","13301","0","1","4","50200","5220","0"
"201","Grievous Gladiator's Dreadplate Armor","32","45604","24","15","13301","0","1","4","50200","5220","0"
"202","Grievous Gladiator's Felweave Armor","256","45605","24","15","13301","0","1","4","50200","5220","0"
"203","Grievous Gladiator's Ironskin Armor","512","45607","24","15","13301","0","1","4","50200","5220","0"
"204","Grievous Gladiator's Leather Armor","8","45608","24","15","13301","0","1","4","50200","5220","0"
"205","Grievous Gladiator's Plate Armor","1","45609","24","15","13301","0","1","4","50200","5220","0"
"206","Grievous Gladiator's Ringmail Armor","64","45610","24","15","13301","0","1","4","50200","5220","0"
"207","Grievous Gladiator's Satin Armor","16","45611","24","15","13301","0","1","4","50200","5220","0"
"208","Grievous Gladiator's Scaled Armor","2","45612","24","15","13301","0","1","4","50200","5220","0"
"209","Grievous Gladiator's Silk Armor","128","45613","24","15","13301","0","1","4","50200","5220","0"
"210","Grievous Gladiator's Dragonhide Armor","1024","45617","20","15","13301","0","1","4","50200","5220","0"
"211","Grievous Gladiator's Dreadplate Armor","32","45616","20","15","13301","0","1","4","50200","5220","0"
"212","Grievous Gladiator's Felweave Armor","256","45618","20","15","13301","0","1","4","50200","5220","0"
"213","Grievous Gladiator's Ironskin Armor","512","45619","20","15","13301","0","1","4","50200","5220","0"
"214","Grievous Gladiator's Leather Armor","8","45620","20","15","13301","0","1","4","50200","5220","0"
"215","Grievous Gladiator's Plate Armor","1","45621","20","15","13301","0","1","4","50200","5220","0"
"216","Grievous Gladiator's Ringmail Armor","64","45622","20","15","13301","0","1","4","50200","5220","0"
"217","Grievous Gladiator's Satin Armor","16","45623","20","15","13301","0","1","4","50200","5220","0"
"218","Grievous Gladiator's Scaled Armor","2","45624","20","15","13301","0","1","4","50200","5220","0"
"219","Grievous Gladiator's Silk Armor","128","45625","20","15","13301","0","1","4","50200","5220","0"
"228","Serban Quick Set","144","42778","1","0","7434","0","1","4","0","200","0"
"230","Parent Chain Set","4","43136","3","7","8027","0","1","2","0","7100","0"
"231","Child Chain Set","4","43197","1","6","7906","230","1","2","0","6600","0"
"232","Prideful Gladiator's Chain Armor","4","45884","20","14","13301","0","1","4","50400","5500","0"
"233","Prideful Gladiator's Dragonhide Armor","1024","45885","20","14","13301","0","1","4","50400","5500","0"
"234","Prideful Gladiator's Dreadplate Armor","32","45886","20","14","13301","0","1","4","50400","5500","0"
"235","Prideful Gladiator's Felweave Armor","256","45887","20","14","13301","0","1","4","50400","5500","0"
"236","Prideful Gladiator's Ironskin Armor","512","45888","20","14","13301","0","1","4","50400","5500","0"
"237","Prideful Gladiator's Leather Armor","8","45889","20","14","13301","0","1","4","50400","5500","0"
"238","Prideful Gladiator's Plate Armor","1","45891","20","14","13301","0","1","4","50400","5500","0"
"239","Prideful Gladiator's Ringmail Armor","64","45892","20","14","13301","0","1","4","50400","5500","0"
"240","Prideful Gladiator's Satin Armor","16","45893","20","14","13301","0","1","4","50400","5500","0"
"241","Prideful Gladiator's Scaled Armor","2","45894","20","14","13301","0","1","4","50400","5500","0"
"242","Prideful Gladiator's Silk Armor","128","45895","20","14","13301","0","1","4","50400","5500","0"
"243","Prideful Gladiator's Chain Armor","4","45896","24","14","13301","0","1","4","50400","5500","0"
"244","Prideful Gladiator's Dragonhide Armor","1024","45897","24","14","13301","0","1","4","50400","5500","0"
"245","Prideful Gladiator's Dreadplate Armor","32","45898","24","14","13301","0","1","4","50400","5500","0"
"246","Prideful Gladiator's Felweave Armor","256","45899","24","14","13301","0","1","4","50400","5500","0"
"247","Prideful Gladiator's Ironskin Armor","512","45900","24","14","13301","0","1","4","50400","5500","0"
"248","Prideful Gladiator's Leather Armor","8","46315","24","14","13301","0","1","4","50400","5500","0"
"249","Prideful Gladiator's Plate Armor","1","45901","24","14","13301","0","1","4","50400","5500","0"
"250","Prideful Gladiator's Ringmail Armor","64","45903","24","14","13301","0","1","4","50400","5500","0"
"251","Prideful Gladiator's Satin Armor","16","45907","24","14","13301","0","1","4","50400","5500","0"
"252","Prideful Gladiator's Scaled Armor","2","45911","24","14","13301","0","1","4","50400","5500","0"
"253","Prideful Gladiator's Silk Armor","128","45912","24","14","13301","0","1","4","50400","5500","0"
"254","Tyrannical Gladiator's Chain Armor","4","45935","24","16","13301","0","1","4","50100","4960","0"
"255","Tyrannical Gladiator's Dragonhide Armor","1024","45936","24","16","13301","0","1","4","50100","4960","0"
"256","Tyrannical Gladiator's Dreadplate Armor","32","45937","24","16","13301","0","1","4","50100","4960","0"
"257","Tyrannical Gladiator's Felweave Armor","256","45938","24","16","13301","0","1","4","50100","4960","0"
"258","Tyrannical Gladiator's Satin Armor","16","45939","24","16","13301","0","1","4","50100","4960","0"
"259","Tyrannical Gladiator's Ironskin Armor","512","45940","24","16","13301","0","1","4","50100","4960","0"
"260","Tyrannical Gladiator's Leather Armor","8","45942","24","16","13301","0","1","4","50100","4960","0"
"261","Tyrannical Gladiator's Plate Armor","1","45943","24","16","13301","0","1","4","50100","4960","0"
"262","Tyrannical Gladiator's Ringmail Shaman","64","45944","24","16","13301","0","1","4","50100","4960","0"
"263","Tyrannical Gladiator's Scaled Armor","2","45945","24","16","13301","0","1","4","50100","4960","0"
"264","Tyrannical Gladiator's Silk Armor","128","45946","24","16","13301","0","1","4","50100","4960","0"
"265","Tyrannical Gladiator's Chain Armor","4","45947","20","16","13301","0","1","4","50100","4960","0"
"266","Tyrannical Gladiator's Dragonhide Armor","1024","45948","20","16","13301","0","1","4","50100","4960","0"
"267","Tyrannical Gladiator's Dreadplate Armor","32","45949","20","16","13301","0","1","4","50100","4960","0"
"268","Tyrannical Gladiator's Felweave Armor","256","45950","20","16","13301","0","1","4","50100","4960","0"
"269","Tyrannical Gladiator's Ironskin Armor","512","45951","20","16","13301","0","1","4","50100","4960","0"
"270","Tyrannical Gladiator's Leather Armor","8","45952","20","16","13301","0","1","4","50100","4960","0"
"271","Tyrannical Gladiator's Plate Armor","1","45953","20","16","13301","0","1","4","50100","4960","0"
"272","Tyrannical Gladiator's Ringmail Armor","64","45954","20","16","13301","0","1","4","50100","4960","0"
"273","Tyrannical Gladiator's Satin Armor","16","45955","20","16","13301","0","1","4","50100","4960","0"
"274","Tyrannical Gladiator's Scaled Armor","2","45956","20","16","13301","0","1","4","50100","4960","0"
"275","Tyrannical Gladiator's Silk Armor","128","45957","20","16","13301","0","1","4","50100","4960","0"
"276","Malevolent Gladiator's Silk Armor","128","45958","16","9","13301","0","1","4","50003","4760","0"
"277","Malevolent Gladiator's Scaled Armor","2","45959","16","9","13301","0","1","4","50003","4760","0"
"278","Malevolent Gladiator's Plate Armor","1","45960","16","9","13301","0","1","4","50003","4760","0"
"279","Malevolent Gladiator's Ironskin Armor","512","0","18","9","3859","1059","1","4","50003","4762","0"
"280","Malevolent Gladiator's Leather Armor","8","45962","16","9","13301","0","1","4","50003","4760","0"
"281","Malevolent Gladiator's Dragonhide Armor","1024","45963","16","9","13301","0","1","4","50003","4760","0"
"282","Malevolent Gladiator's Satin Armor","16","45964","16","9","13301","0","1","4","50003","4760","0"
"283","Malevolent Gladiator's Felweave Armor","256","45965","16","9","13301","0","1","4","50003","4760","0"
"284","Malevolent Gladiator's Ringmail Armor","64","45966","16","9","13301","0","1","4","50003","4760","0"
"285","Malevolent Gladiator's Dreadplate Armor","32","45967","16","9","13301","0","1","4","50003","4760","0"
"286","Malevolent Gladiator's Chain Armor","4","45968","16","9","13301","0","1","4","50003","4760","0"
"287","","0","46003","17","0","0","0","1","4","60001","4700","0"
"288","","0","46004","25","0","0","0","1","4","50200","4980","0"
"289","","0","46005","21","0","0","0","1","4","50200","4980","0"
"290","","0","46007","21","0","0","0","1","4","50400","5500","0"
"291","","0","46009","25","0","0","0","1","4","50400","4980","0"
"292","","0","46018","25","0","0","0","1","4","50300","5220","0"
"293","","0","46019","21","0","0","0","1","4","50300","5220","0"
"298","Sanctified Ymirjar Lord's Battlegear","1","0","0","35","13292","655","1","2","30300","2770","0"
"308","Vestments of the Purifier","16","0","0","8","13193","0","1","6","70001","8751","0"
"309","Vestments of the Purifier","16","0","0","8","2015","308","1","6","70001","8752","0"
"310","Regalia of the Exorcist","16","0","0","10","13193","0","1","4","50200","5220","0"
"311","Vestments of the Purifier","16","0","0","8","13145","308","1","6","70001","8753","0"
"315","Legacy of Azj'Aqir","256","0","0","8","13193","0","1","6","70001","8751","0"
"316","Legacy of Azj'Aqir","256","0","0","8","2015","315","1","6","70001","8752","0"
"321","Legacy of Azj'Aqir","256","0","0","8","13145","315","1","6","70001","8753","0"
"322","Vestments of the Purifier","16","0","0","8","1641","308","1","6","70001","8750","0"
"323","Attire of Piety","16","0","0","28","13193","0","1","5","60200","6950","0"
"324","Attire of Piety","16","0","0","28","2015","323","1","5","60200","7050","0"
"325","Attire of Piety","16","0","0","28","13145","323","1","5","60200","7200","0"
"327","Soul Priest's Raiment","16","0","0","29","13193","0","1","5","60001","6700","0"
"328","Windspeaker's Regalia","64","0","0","29","2015","418","1","5","60001","6850","0"
"329","Soul Priest's Raiment","16","0","0","29","13145","327","1","5","60001","7000","0"
"330","Regalia of the High Priest","16","0","0","49","0","0","1","6","70001","8400","0"
"331","Regalia of Ternion Glory","16","0","0","30","13193","0","1","4","50400","5400","0"
"332","Regalia of Ternion Glory","16","0","0","30","13145","331","1","4","50400","5660","0"
"333","Regalia of Ternion Glory","16","0","0","30","1641","331","1","4","50400","5280","0"
"334","Regalia of the Exorcist","16","0","0","10","2015","310","1","4","50200","5350","0"
"335","Regalia of the Exorcist","16","0","0","10","1641","310","1","4","50200","5020","0"
"336","Guardian Serpent Regalia","16","0","0","31","13193","0","1","4","50003","4960","0"
"337","Guardian Serpent Regalia","16","0","0","31","1641","336","1","4","50003","4830","0"
"338","Regalia of the Firebird","64","0","0","31","2015","427","1","4","50003","5090","0"
"339","Regalia of Dying Light","16","0","0","32","13193","0","1","3","40300","3970","0"
"340","Regalia of Dying Light","16","0","0","32","1641","339","1","3","40300","3840","0"
"341","Regalia of Dying Light","16","0","0","32","2015","339","1","3","40300","4100","0"
"342","Regalia of the Cleansing Flame","16","0","0","33","13193","0","1","3","40200","3780","0"
"343","Regalia of the Cleansing Flame","16","0","0","33","2015","342","1","3","40200","3910","0"
"344","Mercurial Regalia","16","0","0","34","13193","0","1","3","40000","3590","0"
"345","Mercurial Regalia","16","0","0","34","2015","344","1","3","40200","3720","0"
